source_csv,city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score,tech_score,tech_issues
FINAL_TARGET_REVAMP_LIST,Tampa,Westshore Tampa FL,Accountants,"Felix Blanco, CPA",(813) 343-3863,http://www.felixblancocpa.com/,Yes,5.0,36,"13059 W Linebaugh Ave #102, Tampa, FL 33626, USA",ChIJTUU0yXjrwogR7TNaHzAmrN0,decent_site,,200,,928,False,38.0,6,No SSL | Not Mobile Friendly (No Viewport)
FINAL_TARGET_REVAMP_LIST,Lakeland,Auburndale FL,Accountants,"Moore & Associates, CPA's",(863) 294-7772,http://www.moorecpa.net/,Yes,5.0,4,"567 Ave K SE, Winter Haven, FL 33880, USA",ChIJsXV5buES3YgRPVp3WeGDHIM,weak_site,,200,https://www.moorecpa.net/,1903,False,37.0,3,Fetch Failed (Timeout/Blocked)
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Cypress Creek Fort Lauderdale FL,Remodelers,Bickoff Construction,(561) 629-2622,http://bickoffconstruction.com/,Yes,5.0,14,"500 N Andrews Ave #657, Fort Lauderdale, FL 33301, USA",ChIJcbp0TEUm2YgRbezbIwYenjw,weak_site,,200,,967,False,37.0,4,No SSL | Not Mobile Friendly (No Viewport) | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Jacksonville,Deerwood Jacksonville FL,Electricians,Miller Electric Company,(904) 388-8000,http://www.mecojax.com/,Yes,4.3,73,"6805 Southpoint Pkwy, Jacksonville, FL 32216, USA",ChIJ0WaqIH235YgRr3kS9QZCBk8,decent_site,,200,https://mecojax.com/,3799,False,36.5,10,
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Park FL,Accountants,MKA | CPAs & Advisors (Moss Krusick & Assoc),(407) 644-5811,http://mosskrusick.com/,Yes,4.5,22,"501 S New York Ave #100, Winter Park, FL 32789, USA",ChIJhRQ4yA9w54gRoyt1glw_eWI,weak_site,,200,https://mosskrusick.com/,1888,False,36.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Jacksonville,Springfield Jacksonville FL,Accountants,Jack Meeks CPAs LLC,(904) 346-0046,http://www.jackmeekscpa.com/,Yes,5.0,1,"1354 N Laura St, Jacksonville, FL 32206, USA",ChIJQVN7DSW35YgRR7XiJKxSIeo,weak_site,,200,https://jackmeekscpa.com/,4961,False,35.5,3,Fetch Failed (Timeout/Blocked)
FINAL_TARGET_REVAMP_LIST,Orlando,Maitland FL,Accountants,Elise Palmieri CPA PLLC,(407) 672-1120,http://epvirtualcpa.com/,Yes,5.0,1,"457 Lake Howell Rd, Maitland, FL 32751, USA",ChIJPRcZVDNu54gR4554pE3vT2s,weak_site,,200,https://epvirtualcpa.com/,1636,False,35.5,3,Fetch Failed (Timeout/Blocked)
FINAL_TARGET_REVAMP_LIST,Lakeland,Highland City FL,Roofers,"Tyer's Roofing, Inc. Jr Tyer",(863) 858-1141,http://tyersroofing.com/,Yes,4.8,31,"11720 Bailey Rd, Kathleen, FL 33849, USA",ChIJfdV0D35F3YgRdii8nfvrTUU,decent_site,,200,http://www.tyersroofing.com/,1084,False,35.5,6,No SSL | Not Mobile Friendly (No Viewport)
FINAL_TARGET_REVAMP_LIST,Jacksonville,Mandarin Jacksonville FL,Pest control,PETITUM CORPORATION,,https://friendspestguards.site/,Yes,,0,"11111 San Jose Blvd suite 56 1014, Jacksonville, FL 32223, USA",ChIJm1V1aa7J5YgR1w-DzC8GoNo,weak_site,,200,,1269,True,35.0,3,Fetch Failed (Timeout/Blocked)
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Deerfield Beach FL,Remodelers,Mazza Interiors,(561) 944-9887,http://www.mazzainteriors.com/,Yes,4.8,50,"37 NE 1st Terrace Suite C, Deerfield Beach, FL 33441, USA",ChIJW1sGIcTh2IgRzNo9N7jzsY4,decent_site,,200,https://www.mazzainteriors.com/,557,False,35.0,8,No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Jacksonville,Arlington Jacksonville FL,Pest control,Crown Pest Control,(904) 743-1132,http://crownpestcontroljax.com/,Yes,4.1,39,"1420 Cesery Blvd, Jacksonville, FL 32211, USA",ChIJ75gmnRu05YgRkFFQlfa8q4M,decent_site,,200,,891,False,34.5,7,No SSL | Aging Site (2019)
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Landscapers,Landscape Rehab,(954) 595-4095,http://www.landscaperehabsf.com/,Yes,4.8,48,"1280 Lake Buckeye Rd, Winter Haven, FL 33881, USA",ChIJc046OXQB2YgRTI5C4CNY2k8,decent_site,,200,https://landscaperehabsf.com/,1701,False,34.0,8,Outdated Copyright (2010)
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Hallandale Beach FL,Pest control,All County Environmental Services,(754) 263-3464,http://www.nomorepestsfl.com/,Yes,4.4,28,"3130 SW 19th St Suite 444, Hallandale Beach, FL 33009, USA",ChIJT9_Ek16p2YgRdPeNotgSUgA,decent_site,,200,https://www.nomorepestsfl.com/,1839,False,34.0,6,Not Mobile Friendly (No Viewport) | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Orlando,College Park Orlando FL,Cleaning companies,Morgan's Cleaning Service,(407) 625-9202,http://www.morganscleaningservice.com/,Yes,5.0,66,"3106 Fairway Ln APT 4, Orlando, FL 32804, USA",ChIJ11W6xkVl54gRyl6uHVl05TM,decent_site,,200,https://morganscleaningservice.com/,1488,False,33.0,10,
FINAL_TARGET_REVAMP_LIST,Lakeland,Highland City FL,Pest control,Bio Tech Termite & Pest,(863) 858-8995,http://www.biotechpestcontrol.com/,Yes,4.3,45,"7240 US Hwy 98 N, Lakeland, FL 33809, USA",ChIJxSiStb9G3YgRcMLnYOViDlY,decent_site,,200,https://www.biotechpestcontrol.com/,1505,False,32.5,8,Not Mobile Friendly (No Viewport)
FINAL_TARGET_REVAMP_LIST,Orlando,Dr. Phillips Orlando FL,Pool service companies,Southwest Pool Service & Repair,(407) 574-4447,http://www.southwestpool.com/,Yes,4.8,64,"8007 Addison Ct, Orlando, FL 32835, USA",ChIJU_ex1Yp454gReZSKVQoGXGk,decent_site,,200,https://southwestpool.com/,2935,False,32.0,10,
FINAL_TARGET_REVAMP_LIST,Orlando,Audubon Park Orlando FL,HVAC companies,Matt HVAC-R Services Inc,(321) 228-6140,http://www.matthvac.com/,Yes,5.0,44,"3015 Trot St, Orlando, FL 32810, USA",ChIJ0QaDQ_Zx54gRyaEKNZ-DYj0,decent_site,,200,https://matthvac.com/,1525,False,32.0,8,No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Jacksonville,Oceanway Jacksonville FL,Landscapers,Danscape L.L.C.,(904) 962-2229,http://www.danscapejax.com/,Yes,4.8,23,"1015 Atlantic Blvd #299, Atlantic Beach, FL 32233, USA",ChIJF5YQP3NJ5IgRFk_fcigovOw,decent_site,,200,http://danscapejax.com/,2983,False,31.5,6,No SSL | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Electricians,Marina Del Rey Heating and Air Conditioning,,http://www.mnrelectric.net/,Yes,4.4,23,"701 6th St SW suite a, Winter Haven, FL 33880, USA",ChIJZaQoIuUS3YgRTJDwnXyxJlM,decent_site,,200,https://topflightelectric.com/,1216,False,31.5,6,Not Mobile Friendly (No Viewport) | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,Remodelers,"Complete Home Repair & Remodeling, LLC",(513) 594-8599,https://chrr.online/,Yes,5.0,42,"5820 Cedar Oaks Dr, Jacksonville, FL 32210, USA",ChIJZ_VtIF5gQIgRQQ-ND598bcM,decent_site,,200,,1123,True,31.0,8,Outdated Copyright (2010)
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Coral Springs FL,Remodelers,J Hammer Home & Designs,(631) 922-3280,http://jhammerhomedesigns.com/,Yes,5.0,22,"3301 N University Dr Suite 100, Coral Springs, FL 33065, USA",ChIJExdLj076M2kRYgxj_VELBoI,decent_site,,200,https://jhammerhomedesigns.com/,2265,False,31.0,6,Outdated Copyright (2015) | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,Cleaning companies,Touch of Class Dry Cleaners,(863) 413-0808,http://touchofclassdrycleaners.com/,Yes,4.7,61,"1800 Harden Blvd, Lakeland, FL 33803, USA",ChIJV1-zW9443YgRcRy9LPBOZ8c,decent_site,,200,https://touchofclassdrycleaners.com/,3428,False,30.5,10,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Coral Ridge Fort Lauderdale FL,Plumbers,24 Hour Plumbing,(954) 210-5008,http://24hourplumbing.org/,Yes,4.8,61,"7401 Wiles Rd, Coral Springs, FL 33067, USA",ChIJ0VwalSUb2YgRkRoVhi2bdlo,decent_site,,200,https://24hourplumbing.org/,453,False,30.5,10,
FINAL_TARGET_REVAMP_LIST,Jacksonville,Fleming Island FL,Pest control,Amarro Pest Termite WDO,(904) 501-8410,http://amarropest.com/,Yes,4.9,60,"3384 Canyon Falls Dr, Green Cove Springs, FL 32043, USA",ChIJ23Dq-d92m0oRdqfQ-5mAcRE,decent_site,,200,https://www.amarropest.com/,2280,False,30.0,10,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Landscapers,Gilileo's Landscaping Service,(863) 254-1147,http://www.gilileoslandscapingservice.com/,Yes,4.7,49,"409 Oak Trail, Lakeland, FL 33813, USA",ChIJD5If4gI43YgRNWEZKkMlezw,decent_site,,200,https://gilileoslandscapingservice.com/,3114,False,29.5,9,Aging Site (2019)
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Remodelers,"Mayfield Construction, Inc.",(863) 646-7995,http://www.builtbymayfield.com/,Yes,5.0,8,"2225 E Edgewood Dr #5, Lakeland, FL 33803, USA",ChIJnc-83Tg83YgRtQnu7iwbg9E,weak_site,,200,https://builtbymayfield.com/,2160,False,29.0,5,Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Roofers,Jenkins Roofing Tampa Inc.,(813) 321-3700,http://jenkinsroofingtampa.com/,Yes,5.0,18,"2402 W Baker St, Plant City, FL 33563, USA",ChIJvXFEDAW6mC8RjaTUAVUials,decent_site,,200,https://jenkinsroofingtampa.com/,3950,False,29.0,6,Not Mobile Friendly (No Viewport) | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Cleaning companies,"Mel's Cleaning Service, Inc.",(863) 666-8913,http://www.melscleaningandfloors.com/,Yes,4.8,34,"6323 Tocobega Dr, Lakeland, FL 33813, USA",ChIJMb8nslU-3YgRIGU_Vil7dgM,decent_site,,200,https://melscleaningandfloors.com/,1867,False,27.0,8,Outdated Copyright (2010)
FINAL_TARGET_REVAMP_LIST,Lakeland,Davenport FL,Landscapers,"Chris Lawn Care Services, LLC",(321) 330-5067,http://www.chrislawncareservices.com/,Yes,4.5,23,"322 Pentas Ln, Haines City, FL 33844, USA",ChIJFyFGRlhx3YgRROYqhcKZ_H8,decent_site,,200,https://www.chrislawncareservices.com/,1527,False,26.5,7,Not Mobile Friendly (No Viewport) | Missing Title Tag
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Hallandale Beach FL,Electricians,Benchmark Electric,(786) 752-5007,https://www.benchmarkelectricians.com/,Yes,4.6,13,"1391 NE 161st St, North Miami Beach, FL 33162, USA",ChIJ28VvlcOt2YgRnK5Q8sW19V4,decent_site,,200,,943,True,26.5,6,Outdated Copyright (2011) | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,Accountants,Jack and Dot Taxes & Accounting,(904) 647-4512,http://www.jackndot.com/,Yes,5.0,22,"1016 Lasalle St 1st Floor, Jacksonville, FL 32207, USA",ChIJQ1KiKwi35YgRxo4dbGv3hLM,decent_site,,200,https://www.jackndot.com/,1172,False,26.0,7,Missing Title Tag | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Orlando,College Park Orlando FL,Landscapers,Land Art Landscape Architecture,(407) 484-6099,http://www.landartla.com/,Yes,4.1,32,"754 Ellwood Ave, Orlando, FL 32804, USA",ChIJZUF100R654gRqneE3pj6YIU,decent_site,,200,https://www.landartla.com/,1413,False,26.0,8,Not Mobile Friendly (No Viewport)
FINAL_TARGET_REVAMP_LIST,Lakeland,Bartow FL,Pest control,Keith's Pest Control Inc,(863) 533-6231,http://keithpest.com/,Yes,4.7,12,"1700 N Park Ave, Bartow, FL 33830, USA",ChIJM-TUeLYX3YgRqAxDgbgY-6g,decent_site,,200,,580,False,26.0,6,No SSL | Not Mobile Friendly (No Viewport)
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Accountants,"The Kozlowski CPA Firm, LLC",(407) 381-4432,http://www.kozlowskicpa.com/,Yes,4.5,31,"3505 Lake Lynda Dr, Orlando, FL 32817, USA",ChIJgdbLxhNl54gRLDnGv7d1luQ,decent_site,,200,https://kozlowskicpa.com/,1561,False,25.5,8,Outdated Copyright (2016)
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ortega Jacksonville FL,Electricians,Cortes Electric Inc,(904) 451-9398,http://cortesec.com/,Yes,,0,"3384 Philips Hwy, Jacksonville, FL 32207, USA",ChIJDTWTqxC25YgRx4yVOqmrnAE,weak_site,,202,,927,False,25.0,5,No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag
FINAL_TARGET_REVAMP_LIST,Lakeland,Haines City FL,Cleaning companies,Fresh Coat Pressure Washing,(863) 624-4677,http://www.freshcoatservicesfl.com/,Yes,5.0,50,"202 Barrington Dr, Haines City, FL 33844, USA",ChIJEQ94Cn_F-yERbdgMOp_kVCY,decent_site,,200,https://freshcoatservicesfl.com/,266,False,25.0,10,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Victoria Park Fort Lauderdale FL,Plumbers,Veteran's Plumbing Inc,(954) 497-2300,http://emergencyplumbingfortlauderdale.com/,Yes,4.3,17,"3020 NW 23rd Ave, Oakland Park, FL 33311, USA",ChIJ0alQ3EQB2YgRc-3FV3qj_xo,decent_site,,200,https://emergencyplumbingfortlauderdale.com/,4498,False,23.5,7,Missing Title Tag | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Tampa,Palma Ceia Tampa FL,Accountants,Alvarez Company PA CPA Firm,(813) 938-2400,http://www.alvarezcpa.com/,Yes,4.6,7,"605 Apollo Beach Blvd, Apollo Beach, FL 33572, USA",ChIJMS4qnMjZwogR4inPh1Oy4Ag,decent_site,,200,,917,False,23.5,6,No SSL | Not Mobile Friendly (No Viewport)
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Plantation FL,Roofers,Best Top Roofing,(954) 465-0600,http://bestoproofing.com/,Yes,4.9,46,"10641 NW 5th St, Plantation, FL 33324, USA",ChIJQUKvNcwJ2YgRthdr4lq3W6I,decent_site,,200,https://bestoproofing.com/,4518,False,23.0,10,
FINAL_TARGET_REVAMP_LIST,Orlando,Maitland FL,Electricians,"Electric Service Group, LLC",(407) 862-1901,http://www.esgflorida.com/,Yes,3.2,5,"1010 Bunnell Rd, Altamonte Springs, FL 32714, USA",ChIJ93Qh8jVx54gRIhbjZ-H4qwE,decent_site,,200,,511,False,22.5,6,No SSL | Not Mobile Friendly (No Viewport)
FINAL_TARGET_REVAMP_LIST,Tampa,Palma Ceia Tampa FL,Accountants,CEV Services,(813) 930-8015,http://cevtaxes.com/,Yes,4.2,5,"4603 N Armenia Ave, Tampa, FL 33603, USA",ChIJGfmQ7lDBwogRqGzByzNJY5Y,decent_site,,200,https://cevtaxes.com/,2844,False,22.5,6,Not Mobile Friendly (No Viewport) | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,Remodelers,Smarter Remodeling,(904) 647-2340,http://www.generalcontractorjax.com/,Yes,4.5,44,"9218 Cypress Green Dr, Jacksonville, FL 32256, USA",ChIJFWndYVrK5YgRGjl3tKbw-qk,decent_site,,200,https://generalcontractorjax.com/,3969,False,22.0,10,
FINAL_WEBSITE_TECHNICAL_TARGET_LIST,Lakeland,Mulberry FL,Pest control,Home Protection Pest Control,(813) 757-6752,https://homepropestcontrol.com/,Yes,5.0,34,"4462 Coachwood Ln, Mulberry, FL 33860, USA",ChIJw9izyac73YgRBfvAiteAAMc,decent_site,,200,,1359,True,22.0,9,Aging Site (2019)
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Wales FL,Electricians,Estes Electric Inc,(863) 676-5437,http://esteselectricinc.com/,Yes,5.0,4,"1356 FL-60 E, Lake Wales, FL 33853, USA",ChIJuyEOfygJ3YgR2pGBzJeC62M,decent_site,,200,,584,False,22.0,6,No SSL | Not Mobile Friendly (No Viewport)
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Landscapers,"Lawn Medic Landscaping & Irrigation, LLC",(813) 957-8020,http://www.lawnmedicland.com/,Yes,3.9,24,"4827 Beauchamp Rd, Plant City, FL 33563, USA",ChIJyzYaYvs03YgRKFFVs2p8LQg,decent_site,,200,,603,False,22.0,8,No SSL
FINAL_TARGET_REVAMP_LIST,Orlando,College Park Orlando FL,Landscapers,Maintain Landscaping,(407) 826-1248,http://maintainlandscaping.com/,Yes,3.7,3,"1050 W Robinson St, Orlando, FL 32805, USA",ChIJyyZOtnhv54gRNArdH_ql9UQ,decent_site,,200,http://www.maintainlandscaping.com/,2423,False,21.5,6,No SSL | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Electricians,Atline Electric Services,(863) 282-1465,http://www.atlineelectric.com/,Yes,5.0,13,"113 E Main St, Bartow, FL 33830, USA",ChIJuznpeG0N3YgRpk8I9WGrl0M,decent_site,,200,https://atlineelectric.com/,1901,False,21.5,7,Missing Title Tag | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Lakeland,Mulberry FL,Electricians,2 Fast 2 Repair Auto Solutions,(863) 712-9924,http://2fast2repairautosolutions.com/,Yes,5.0,13,"1525 N Church Ave, Mulberry, FL 33860, USA",ChIJs_k7yUo73YgROHA5Aoko8ok,decent_site,,200,https://www.2fast2repairautosolutions.com/,2722,False,21.5,7,Missing Title Tag | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Lakeland,Haines City FL,Accountants,E.N.E. Tax & Insurance,(863) 288-8233,https://enetaxplus.com/,Yes,4.8,22,"210 S Dixie Dr, Haines City, FL 33844, USA",ChIJK3ftipVz3YgRqw78CWDLBwM,decent_site,,200,,661,True,21.0,8,Outdated Copyright (2011)
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Remodelers,Martinsville Maintenance LLC,(813) 534-2082,http://martinsvillemaintenance.com/,Yes,5.0,11,"407 Vining St, Plant City, FL 33563, USA",ChIJm3iSOJU33YgRaixL7e6ds6E,decent_site,,200,https://www.martinsvillemaintenance.com/,2513,False,20.5,7,Not Mobile Friendly (No Viewport) | Missing Title Tag
FINAL_TARGET_REVAMP_LIST,Jacksonville,Avondale Jacksonville FL,Pest control,Wildlife Control Jacksonville FL,(904) 227-3308,http://wildlifecontroljacksonville.online/,Yes,,0,"1007 Edgewood Ave S, Jacksonville, FL 32205, USA",ChIJ-4aEDTG55YgR51p1J2ROlGg,decent_site,,200,,1004,False,20.0,6,No SSL | No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,Roofers,MARSHALL'S LLC ROOFING,(863) 687-1893,https://marshallsllcroofing.com/,Yes,5.0,19,"3326 W 10th St, Lakeland, FL 33810, USA",ChIJDbcF67k53YgRsyZW4ZysmOA,decent_site,,200,,662,True,19.5,8,Outdated Copyright (2006)
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Wales FL,Pest control,"Pest Tech Central, Inc.",(863) 632-4308,https://pesttechcentral.com/,Yes,5.0,19,"407 S Lake Starr Blvd, Lake Wales, FL 33898, USA",ChIJU1nYzzoL3YgR_7E3HmvBvdY,decent_site,,200,,624,True,19.5,8,Outdated Copyright (2017)
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Accountants,MONARCH TAX SOLUTIONS LLC,(813) 754-4333,http://monarchtaxsolutions.com/,Yes,4.6,19,"1003 S Alexander St STE 6B, Plant City, FL 33563, USA",ChIJR_E-uIg13YgRLNRe3XefoMA,decent_site,,200,https://monarchtaxsolutions.com/,1252,False,19.5,8,Outdated Copyright (2011)
FINAL_TARGET_REVAMP_LIST,Tampa,Hyde Park Tampa FL,Plumbers,Pipe Doctor Plumbing,(813) 797-7392,http://pipedoctorplumbingfl.com/,Yes,5.0,19,"400 N Ashley Dr Suite 1900, Tampa, FL 33602, USA",ChIJO6Fjar3-HYoRXrFNF0fe6wQ,decent_site,,200,https://pipedoctorplumbingfl.com/,1576,False,19.5,8,Outdated Copyright (2011)
FINAL_TARGET_REVAMP_LIST,Tampa,Westshore Tampa FL,Landscapers,Green & Más Landscape Services,(813) 524-7080,https://greenandmas.com/,Yes,5.0,18,"3201 W Hillsborough Ave Unit 153181, Tampa, FL 33684, USA",ChIJY9bJ6bW5rAkRO1c1qRuSw20,decent_site,,200,,1192,True,19.0,8,Outdated Copyright (2016)
FINAL_TARGET_REVAMP_LIST,Jacksonville,Riverside Jacksonville FL,Electricians,Infinity Electrical Contracting Llc,(904) 535-0507,http://www.iecjax.com/,Yes,4.7,15,"4786 Rayford St, Jacksonville, FL 32254, USA",ChIJPfteUqO45YgRjadETPrbWvA,decent_site,,200,https://www.iecjax.com/index.php,2640,False,17.5,8,Not Mobile Friendly (No Viewport)
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Park FL,Accountants,McCarron Accounting & Consulting CPA's,(407) 897-7050,http://www.mccarroncpa.com/,Yes,5.0,15,"628 Ellen Dr, Winter Park, FL 32789, USA",ChIJt3MWWJZ654gR6BzK_Eg8Mqg,decent_site,,200,,505,False,17.5,8,No SSL
FINAL_TARGET_REVAMP_LIST,Orlando,Downtown Orlando FL,Roofers,"Burnes Roofing Company, LLC",(407) 446-9290,http://www.burnesroofing.com/,Yes,5.0,35,"1512 Arcadia St, Orlando, FL 32806, USA",ChIJNcvLGvOiD04RZkOjcZ4fpAo,decent_site,,200,https://burnesroofing.com/,3695,False,17.5,10,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Las Olas Fort Lauderdale FL,Accountants,The Original Bookkeepers LLC,(954) 600-5418,http://www.originalbookkeepers.com/,Yes,4.5,15,"1 Las Olas Cir, Fort Lauderdale, FL 33316, USA",ChIJzcjxWU4A2YgRzm7-B922QO4,decent_site,,200,http://originalbookkeepers.com/,1822,False,17.5,8,No SSL
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Remodelers,All-Time Services Design & Construction,(407) 832-1117,http://www.alltimeremodel.com/,Yes,4.4,13,"95 E Magnolia St, Oviedo, FL 32765, USA",ChIJJ1C0Ti1q54gRtqIj3ZAUDWQ,decent_site,,200,https://www.alltimeremodel.com/,948,False,16.5,8,No Contact Info Found
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Electricians,Expert Electrical Services LLC,(813) 731-2717,http://expertelectricfl.com/,Yes,5.0,32,"4802 Charlie Taylor Rd, Plant City, FL 33565, USA",ChIJ592vMaP72mYRUxn117vb6Ug,decent_site,,200,https://www.expertelectricfl.com/,1663,False,16.0,10,
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Pool service companies,"Pool Care of Oviedo, LLC",(407) 617-6309,http://poolcareoviedo.com/,Yes,5.0,31,"1006 Zachary Ct, Oviedo, FL 32765, USA",ChIJwda8oQBp54gR9asUYWPjPiM,decent_site,,200,https://www.poolcareoviedo.com/,1594,False,15.5,10,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Sunrise FL,Cleaning companies,FH&J GROUP Commercial cleaning and Janitorial Services,(800) 721-6132,http://fhjgroupllc.com/,Yes,5.0,11,"2081 N University Dr Suite 104, Sunrise, FL 33322, USA",ChIJz9ttCPVf9Y0RhYn6Esy7t1c,decent_site,,200,https://fhjgroupllc.com/,1216,False,15.5,8,Outdated Copyright (2006)
FINAL_TARGET_REVAMP_LIST,Lakeland,Auburndale FL,Landscapers,K&C Mendez Lawn Service LLC,(863) 279-2607,https://kcmendez.com/,Yes,4.7,10,"629 Pilaklakaha Ave, Auburndale, FL 33823, USA",ChIJs6PIwchr3YgRhTODaA1RhpI,decent_site,,200,,660,True,15.0,8,Outdated Copyright (2006)
FINAL_TARGET_REVAMP_LIST,Orlando,Casselberry FL,Electricians,Carroll's Electric Inc,(407) 767-5661,http://www.carrollselectricinc.com/,Yes,4.8,30,"1275 Bennett Dr, Longwood, FL 32750, USA",ChIJW0bGoBpy54gRoP-I7gANzuM,decent_site,,200,https://www.carrolls-electric-inc.com/,1933,False,15.0,10,
FINAL_TARGET_REVAMP_LIST,Fort Lauderdale,Wilton Manors FL,Landscapers,Top Cut Landscaping and tree service,(954) 678-7287,http://www.topcutlandscapingfl.com/,Yes,4.6,9,"999 E Oakland Park Blvd, Oakland Park, FL 33334, USA",ChIJQZuhnCwC2YgRpyO0YH_Ni6Q,decent_site,,200,http://www.topcutlandscapingfl.com/cgi-sys/suspendedpage.cgi,1253,False,14.5,8,No SSL
FINAL_TARGET_REVAMP_LIST,Jacksonville,Oceanway Jacksonville FL,Accountants,First Coast Tax & Accounting,(904) 771-1040,http://www.firstcoasttax.com/,Yes,4.5,8,"5576-2 Timuquana Rd, Jacksonville, FL 32210, USA",ChIJ9ayagHDH5YgR98ezK4FtDaw,decent_site,,200,,849,False,14.0,8,No SSL
FINAL_TARGET_REVAMP_LIST,Lakeland,Auburndale FL,Electricians,"Cassady Electric, INC.",(863) 294-2924,http://www.cassadyelectricinc.com/,Yes,4.0,28,"3535 Recker Hwy, Winter Haven, FL 33880, USA",ChIJ8Vo3_mIT3YgR-vle6ZAPXeI,decent_site,,200,https://www.cassadyelectricinc.com/,448,False,14.0,10,
FINAL_TARGET_REVAMP_LIST,Tampa,Ybor City Tampa FL,Pest control,Bugs or Us Termite & Pest Control,(813) 886-2847,https://bugsoruspestcontrol.com/,Yes,4.0,8,"1301 W Busch Blvd, Tampa, FL 33612, USA",ChIJocl5JS_HwogRHWUtMo5TBuo,decent_site,,200,,955,True,14.0,8,Outdated Copyright (2014)
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Park FL,Landscapers,Landscape Resources,(407) 672-0816,http://www.landscaperesources.net/,Yes,3.9,27,"7235 Gardner St, Winter Park, FL 32792, USA",ChIJSxQ0D4Fl54gRxTT2F9m8IHM,decent_site,,200,https://landscaperesources.net/,2882,False,13.5,10,
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Garden FL,Accountants,AriseOne,(407) 347-0109,http://www.ariseone.us/,Yes,5.0,7,"329 S Dillard St, Winter Garden, FL 34787, USA",ChIJfewWgYyD54gRkdM86jP7Y24,decent_site,,200,,721,False,13.5,8,No SSL
FINAL_TARGET_REVAMP_LIST,Orlando,Lake Nona Orlando FL,Remodelers,Herbross Construction,(321) 677-2115,http://www.herbross.org/,Yes,5.0,6,"6900 Tavistock Lakes Blvd Suite 400, Orlando, FL 32827, USA",ChIJi_CRTGeJ3YgRX1YT0NEzXEY,decent_site,,200,https://herbrossconstruction.com/,3347,False,13.0,8,Outdated Copyright (2010)
