filename,decision,website
snyderac_com_north_florida_jacksonville__utm_sourc.png,REJECTED,snyderac.com.north.florida.jacksonville..utm.sourc
solsticelawncare_com.png,REJECTED,solsticelawncare.com
southedgeconstruction_com.png,REJECTED,southedgeconstruction.com
southernair_net__utm_source_gbp_utm_medium_organic.png,REJECTED,southernair.net..utm.source.gbp.utm.medium.organic
southerncoastroofing_us.png,REJECTED,southerncoastroofing.us
southsideservicesllc_com.png,REJECTED,southsideservicesllc.com
sparklinghomes_biz_fleming_island_fl.png,REJECTED,sparklinghomes.biz.fleming.island.fl
spcroofers_com__utm_source_google_gmb_maps_utm_med.png,REJECTED,spcroofers.com..utm.source.google.gmb.maps.utm.med
spectrumwireworks_com.png,REJECTED,spectrumwireworks.com
sportnobles_com.png,REJECTED,sportnobles.com
spungecleaning_com.png,REJECTED,spungecleaning.com
starjaxcleaning_com.png,REJECTED,starjaxcleaning.com
stewartlandscape_net.png,REJECTED,stewartlandscape.net
stoneplus_com.png,REJECTED,stoneplus.com
stormforce_com_roofing_contractor_in_jacksonville_.png,REJECTED,stormforce.com.roofing.contractor.in.jacksonville.
strategictaxaccountant_com.png,REJECTED,strategictaxaccountant.com
sunshinelandscapingflorida_com.png,REJECTED,sunshinelandscapingflorida.com
sunshineroofservices_com.png,REJECTED,sunshineroofservices.com
sunshinestateplumbing_com.png,REJECTED,sunshinestateplumbing.com
sunstatenursery_com.png,REJECTED,sunstatenursery.com
sweeneyjax_com__utm_source_gbplisting.png,REJECTED,sweeneyjax.com..utm.source.gbplisting
taorminalandscaping_com.png,REJECTED,taorminalandscaping.com
taxadvantage_org.png,REJECTED,taxadvantage.org
taxmaster_us.png,REJECTED,taxmaster.us
taxresolutiongroup_net.png,REJECTED,taxresolutiongroup.net
tayloranthony365_com.png,REJECTED,tayloranthony365.com
tenaxelectrical_com.png,REJECTED,tenaxelectrical.com
tenhudsonconstruction_com.png,LEAD,tenhudsonconstruction.com
tgplumber_com__utm_source_gbplisting_utm_medium_or.png,REJECTED,tgplumber.com..utm.source.gbplisting.utm.medium.or
thecleaningauthority_com_jacksonville.png,REJECTED,thecleaningauthority.com.jacksonville
theroofingcompanyfl_com.png,REJECTED,theroofingcompanyfl.com
thompsonelectricco_com__utm_source_gmb_utm_medium_.png,REJECTED,thompsonelectricco.com..utm.source.gmb.utm.medium.
tinamaidspro_com.png,REJECTED,tinamaidspro.com
tiveyconstruction_com.png,REJECTED,tiveyconstruction.com
tlctotallawncare_com.png,REJECTED,tlctotallawncare.com
tmelectricinc_com.png,REJECTED,tmelectricinc.com
tng_cc.png,REJECTED,tng.cc
tng_cc_partners.png,REJECTED,tng.cc.partners
tntacjax_com.png,REJECTED,tntacjax.com
topgunroofingjax_com.png,REJECTED,topgunroofingjax.com
totallyhookedplumbing_com.png,REJECTED,totallyhookedplumbing.com
touchtonplumbing_com.png,REJECTED,touchtonplumbing.com
towncentercleaners_net.png,REJECTED,towncentercleaners.net
townsendroofing_com.png,REJECTED,townsendroofing.com
tradspestcontrol_com__utm_source_google_utm_medium.png,LEAD,tradspestcontrol.com..utm.source.google.utm.medium
treysgardens_com.png,LEAD,treysgardens.com
tricountylawnllc_com.png,REJECTED,tricountylawnllc.com
trinityrestoration_com_locations_jacksonville__utm.png,REJECTED,trinityrestoration.com.locations.jacksonville..utm
trulynolen_com_franchise_jacksonville_fl.png,REJECTED,trulynolen.com.franchise.jacksonville.fl
tssopllc_com.png,REJECTED,tssopllc.com
turfdoctorjax_com.png,REJECTED,turfdoctorjax.com
turnerpest_com_pest_control_jacksonville__utm_sour.png,REJECTED,turnerpest.com.pest.control.jacksonville..utm.sour
turnerplumbingco_com.png,REJECTED,turnerplumbingco.com
ugreenenergy_com.png,LEAD,ugreenenergy.com
universalroof_com__utm_source_googlebusinessprofil.png,REJECTED,universalroof.com..utm.source.googlebusinessprofil
vickicma_com.png,REJECTED,vickicma.com
vieplantandgarden_com.png,REJECTED,vieplantandgarden.com
vik_construction_com.png,REJECTED,vik.construction.com
visitnorthern_com.png,REJECTED,visitnorthern.com
vjremodeling_com.png,REJECTED,vjremodeling.com
vonsheatingandair_com_jacksonville__utm_source_gbp.png,REJECTED,vonsheatingandair.com.jacksonville..utm.source.gbp
vonsheatingandair_com__utm_source_google_utm_mediu.png,REJECTED,vonsheatingandair.com..utm.source.google.utm.mediu
waccapilatka_com.png,REJECTED,waccapilatka.com
waroffcpa_com.png,REJECTED,waroffcpa.com
waychoffsac_com__utm_source_google_utm_medium_gbp_.png,REJECTED,waychoffsac.com..utm.source.google.utm.medium.gbp.
waycleaningservices_com.png,REJECTED,waycleaningservices.com
wdwarrenconstruction_com.png,REJECTED,wdwarrenconstruction.com
wearepremierplumbing_com.png,LEAD,wearepremierplumbing.com
weatherengineers_com__utm_source_google_utm_medium.png,REJECTED,weatherengineers.com..utm.source.google.utm.medium
wecojax_com.png,REJECTED,wecojax.com
wheelercpa_net.png,LEAD,wheelercpa.net
whitesroofingofjax_com.png,REJECTED,whitesroofingofjax.com
whitleysair_com.png,REJECTED,whitleysair.com
wigginsgroup_net.png,REJECTED,wigginsgroup.net
wildlifecontroljacksonville_online.png,LEAD,wildlifecontroljacksonville.online
wilkcpa_com.png,REJECTED,wilkcpa.com
william_s_family_lawncare_ueniweb_com__utm_campaig.png,REJECTED,william.s.family.lawncare.ueniweb.com..utm.campaig
wilmothcpa_com.png,REJECTED,wilmothcpa.com
winnact_com.png,REJECTED,winnact.com
woffordroofing_com.png,LEAD,woffordroofing.com
wsjacksonville_com.png,LEAD,wsjacksonville.com
wsremodelingcorp_net.png,REJECTED,wsremodelingcorp.net
yellowstonelandscape_com.png,REJECTED,yellowstonelandscape.com
zerorez_com_fleming_island_fl_utm_source_gbp_utm_m.png,REJECTED,zerorez.com.fleming.island.fl.utm.source.gbp.utm.m
zerorez_com_jacksonville_utm_source_gbp_utm_medium.png,REJECTED,zerorez.com.jacksonville.utm.source.gbp.utm.medium
