source_csv,city,area,industry,name,phone,website,rating,review_count,address,place_id,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score,tech_score,tech_issues
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ponte Vedra Beach FL,Cleaning companies,Oceantime Pressure Washing,(904) 994-0045,http://oceantimepressurewashing.com/,5.0,21,"315 Pheasant Run, Ponte Vedra Beach, FL 32082, USA",ChIJp7cPUDI25IgRPVJnOeO-55U,,200,https://oceantimepressurewashing.com/,1867,False,10.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,Electricians,Marco Heating & Air Conditioning,(904) 743-3350,http://marcocompanies.com/,4.8,346,"720 Mill Creek Rd, Jacksonville, FL 32211, USA",ChIJe7AKSmC05YgRM-iuNFjOtSI,,200,https://marcocompanies.com/,2151,False,75.0,5,"Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,Electricians,Advanced Electric of North Florida,(904) 744-4446,http://www.advancedwiringservices.com/,4.6,99,"2801 Dawn Rd, Jacksonville, FL 32207, USA",ChIJjT2Kl1G25YgRwEkqpYwngxY,,200,https://advancedwiringservices.com/,4064,False,59.5,8,"No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Riverside Jacksonville FL,Electricians,"Jax Electrical Contracting, Inc.",(904) 483-8384,https://jaxelectricalcontracting.com/,4.8,56,"2017 Lane Ave S, Jacksonville, FL 32210, USA",ChIJGfGhvJe45YgRp2RTUyXaujw,,200,,587,True,53.0,5,"Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Deerwood Jacksonville FL,Electricians,Miller Electric Company,(904) 388-8000,http://www.mecojax.com/,4.3,73,"6805 Southpoint Pkwy, Jacksonville, FL 32216, USA",ChIJ0WaqIH235YgRr3kS9QZCBk8,,200,https://mecojax.com/,3799,False,36.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Riverside Jacksonville FL,Electricians,Performance Electrical Contracting Inc.,(904) 726-7966,https://www.pecjax.com/,4.9,60,"3508 Lenox Ave, Jacksonville, FL 32254, USA",ChIJg5Jp6be55YgR-mn8oQjq4Po,,200,https://pecjax.com/,4076,True,30.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Springfield Jacksonville FL,Electricians,ATOM ELECTRIC LLC,(904) 618-0718,https://atomelectric.org/,5.0,3,"1601-1 N Main St Unit 3961, Jacksonville, FL 32206, USA",ChIJtXWVeLm35YgRIbDw6OgkZKM,,200,,1127,True,26.5,5,"Not Mobile Friendly (No Viewport) | Missing Title Tag | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ortega Jacksonville FL,Electricians,Cortes Electric Inc,(904) 451-9398,http://cortesec.com/,,0,"3384 Philips Hwy, Jacksonville, FL 32207, USA",ChIJDTWTqxC25YgRx4yVOqmrnAE,,202,,927,False,25.0,5,"No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Riverside Jacksonville FL,Electricians,Infinity Electrical Contracting Llc,(904) 535-0507,http://www.iecjax.com/,4.7,15,"4786 Rayford St, Jacksonville, FL 32254, USA",ChIJPfteUqO45YgRjadETPrbWvA,,200,https://www.iecjax.com/index.php,2640,False,17.5,8,"Not Mobile Friendly (No Viewport), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,Electricians,"Marco Electrical Contractors, Inc.",(904) 743-3350,http://marcocompanies.com/,3.6,13,"720 Mill Creek Rd, Jacksonville, FL 32211, USA",ChIJe7AKSmC05YgRIL_QBK-k9EY,,200,https://marcocompanies.com/,2144,False,6.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,Electricians,"Panama Electric, Inc.",(904) 403-3966,https://panamaelectricinc.com/,5.0,1,"841 Prudential Dr, Jacksonville, FL 32207, USA",ChIJIWc_ew635YgRo4xe3mduceU,,200,,2318,True,0.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ponte Vedra Beach FL,Electricians,Alpha Electric of Ponte Vedra,(904) 273-6789,http://www.alphaelectricpv.com/,,0,"299 Ranch Rd, Ponte Vedra Beach, FL 32081, USA",ChIJ_X3KwCQy5IgRJMND6AV1w7g,,200,https://www.alphaelectricpv.com,2453,False,0.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Avondale Jacksonville FL,HVAC companies,Palms Air Conditioning and Heating,(904) 209-7783,https://www.palmsair.com/,5.0,285,"4504 Cobblefield Cir W, Jacksonville, FL 32224, USA",ChIJq8PkglH7CgQRvmX8d0rdMMA,,200,,2028,True,65.0,7,"Missing Title Tag | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Neptune Beach FL,HVAC companies,Air Doctors Heating & Cooling Inc.,(904) 230-4645,http://www.airdrs.com/,4.9,92,"7900 Baymeadows Cir E Unit 114, Jacksonville, FL 32256, USA",ChIJWXWpo6DL5YgRm6hUVcuzHTY,,200,https://airdrs.com/,3289,False,61.0,7,"Missing Title Tag | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,HVAC companies,NorthPort Heating and Air Conditioning,(904) 438-4822,http://www.jacksonvilleacservice.com/,4.9,622,"2905 Spring Park Rd, Jacksonville, FL 32207, USA",ChIJXfx07ru15YgRP0KkNluRpLo,,200,,1182,False,60.0,8,"No SSL, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ponte Vedra Beach FL,HVAC companies,Creeks Air Conditioning & Heating,(904) 780-0073,https://creeksair.com/,4.9,508,"51 Hudson Way STE 1, Ponte Vedra Beach, FL 32081, USA",ChIJde9582Uz5IgR8kqk4fVZ3e8,,200,https://www.creeksair.com/,1665,True,60.0,8,"Outdated Copyright (2016), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Arlington Jacksonville FL,HVAC companies,Above & Beyond Heating And Air,(904) 551-3490,http://aboveandbeyondhvacfl.com/,5.0,286,"4401 Cambridge Rd, Jacksonville, FL 32210, USA",ChIJXxic3CTP5YgRRdzfRkH8-DA,,200,https://aboveandbeyondhvacfl.com/,1580,False,60.0,8,"Outdated Copyright (2011), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,HVAC companies,Noble Heating & Air,(904) 413-8020,http://nobleheatingairservices.com/,5.0,392,"8825 Perimeter Park Blvd ste 201, Jacksonville, FL 32216, USA",ChIJI79UHNfoXQ0R_8FVnEjYqK8,,200,https://nobleheatingairservices.com/,902,False,50.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ponte Vedra Beach FL,HVAC companies,David Gray,(904) 605-8190,https://www.davidgrayonline.com/,4.7,809,"6491 Powers Ave Suite 2, Jacksonville, FL 32217, USA",ChIJhWo4LXjJ5YgR83jA_LhkGyg,,200,,590,True,50.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Oceanway Jacksonville FL,HVAC companies,Ocean State Air Conditioning & Heating,(904) 574-5619,https://oceanstateac.com/,4.9,1036,"1476 Atlantic Blvd, Neptune Beach, FL 32266, USA",ChIJTQUY0VpJ5IgRFasM4h3MOBc,,200,,1054,True,50.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Fleming Island FL,Landscapers,Pat's Nursery Inc,(904) 284-2011,http://www.patsnurseryinc.com/,4.8,427,"7060 US-17, Fleming Island, FL 32003, USA",ChIJD60mZrna5YgRy-WExLN1sdc,,200,https://www.patsnurseryinc.com/,5017,False,60.0,8,"No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Mandarin Jacksonville FL,Landscapers,Beast Mode Lawn Care,(904) 822-9476,http://beastmodelawncare.com/,4.8,96,"979 Lane Ave S, Jacksonville, FL 32205, USA",ChIJ9RQm5tNbaGERNjOe2UI2Gjw,,200,https://beastmodelawncare.com/,1770,False,58.0,8,"Outdated Copyright (2012), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Oceanway Jacksonville FL,Landscapers,Beachscapes,(904) 595-6836,https://mybeachscapes.com/,4.8,66,"1122 9th St S, Jacksonville Beach, FL 32250, USA",ChIJY9JCTP1J5IgRlZdJwwfmltk,,200,https://www.mybeachscapes.com/,2441,True,48.0,7,"Missing Title Tag | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Oceanway Jacksonville FL,Landscapers,Danscape L.L.C.,(904) 962-2229,http://www.danscapejax.com/,4.8,23,"1015 Atlantic Blvd #299, Atlantic Beach, FL 32233, USA",ChIJF5YQP3NJ5IgRFk_fcigovOw,,200,http://danscapejax.com/,2983,False,31.5,6,"No SSL | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ponte Vedra Beach FL,Landscapers,Trey Gardens,(917) 714-8134,https://www.treysgardens.com/,5.0,41,"35 Corona Rd, Ponte Vedra Beach, FL 32082, USA",ChIJp-MG4GMPoY4RNJnoVRkSaKY,,200,,2470,True,30.5,8,"No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Arlington Jacksonville FL,Landscapers,NeighborScape Lawn Care,(904) 980-2153,http://neighborscapelawncare.com/,5.0,8,"6501 Arlington Expy B105 #67205, Jacksonville, FL 32211, USA",ChIJjw2LrgGKLKARVKoTaneYPtU,,200,https://neighborscapelawncare.com/,1781,False,4.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Mandarin Jacksonville FL,Pest control,"Remedy Pest Solutions, LLC",(904) 743-2403,http://remedypestsolutionsllc.com/,4.7,62,"10418 New Berlin Rd UNIT 111, Jacksonville, FL 32226, USA",ChIJKZ4-eJOz5YgR_IDU7y8pnQY,,200,https://remedypestsolutionsllc.com/,2535,False,66.0,3,"Fetch Failed (Timeout/Blocked), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Riverside Jacksonville FL,Pest control,Rivers Pest Control,(904) 737-1911,https://riverspestcontrol.com/,3.8,71,"5710 Summerall Rd, Jacksonville, FL 32216, USA",ChIJVTqCagS25YgRVcnQI7wMFkk,,200,,2548,True,45.5,8,"Outdated Copyright (2018), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Mandarin Jacksonville FL,Pest control,PETITUM CORPORATION,,https://friendspestguards.site/,,0,"11111 San Jose Blvd suite 56 1014, Jacksonville, FL 32223, USA",ChIJm1V1aa7J5YgR1w-DzC8GoNo,,200,,1269,True,35.0,3,"Fetch Failed (Timeout/Blocked), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Arlington Jacksonville FL,Pest control,Crown Pest Control,(904) 743-1132,http://crownpestcontroljax.com/,4.1,39,"1420 Cesery Blvd, Jacksonville, FL 32211, USA",ChIJ75gmnRu05YgRkFFQlfa8q4M,,200,,891,False,34.5,7,"No SSL | Aging Site (2019), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Fleming Island FL,Pest control,Amarro Pest Termite WDO,(904) 501-8410,http://amarropest.com/,4.9,60,"3384 Canyon Falls Dr, Green Cove Springs, FL 32043, USA",ChIJ23Dq-d92m0oRdqfQ-5mAcRE,,200,https://www.amarropest.com/,2280,False,30.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Avondale Jacksonville FL,Pest control,Wildlife Control Jacksonville FL,(904) 227-3308,http://wildlifecontroljacksonville.online/,,0,"1007 Edgewood Ave S, Jacksonville, FL 32205, USA",ChIJ-4aEDTG55YgR51p1J2ROlGg,,200,,1004,False,20.0,6,"No SSL | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Fleming Island FL,Pest control,Underwood & Sons Pest Control,,http://airpesttechs.com/,5.0,7,"3600 Russell Rd, Green Cove Springs, FL 32043, USA",ChIJpz_h31na5YgRggNE3YdYx3s,,200,https://airpesttechs.com/,2533,False,3.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Riverside Jacksonville FL,Plumbers,Rolland Reash Plumbing,(904) 217-6157,https://plumbingjacksonville.com/,4.7,579,"11606 Columbia Park Dr E, Jacksonville, FL 32258, USA",ChIJ_8rEbp_M5YgR8H-cskWy2hM,,200,,1878,True,70.0,6,"Not Mobile Friendly (No Viewport) | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Fleming Island FL,Plumbers,CJ Bass Plumbing Inc,(904) 838-9935,http://www.cjbassplumbing.com/,4.9,1017,"924 T.J. Courson Rd, Fernandina Beach, FL 32034, USA",ChIJU7pIypGr5YgR56YW0SlGiRE,,200,https://cjbassplumbing.com/,2472,False,60.0,8,"Outdated Copyright (2011), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Riverside Jacksonville FL,Plumbers,"Premier Plumbing, LLC",(904) 780-6994,https://wearepremierplumbing.com/,5.0,424,"576 St Johns Bluff Rd N bldg 100, Jacksonville, FL 32225, USA",ChIJv2bRGmnL5YgRCh2BgmaMwMI,,200,,2384,True,50.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Arlington Jacksonville FL,Plumbers,C W Wood Plumbing,(904) 744-6604,https://www.cwwoodplumbing.com/,4.2,35,"1328 Romney St, Jacksonville, FL 32211, USA",ChIJ3eZySRy05YgRS4hZSpINm1Y,,200,https://cwwoodplumbing.com,1426,True,27.5,8,"No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Neptune Beach FL,Pool service companies,Neptune Pool Services & Pressure Washing,(941) 223-1034,https://neptunepoolservices.com/,5.0,15,"1051 Sandlewood Dr, Venice, FL 34293, USA",ChIJT6_9SKXolKgRSBa0RJlf-i8,,200,,825,True,17.5,8,"No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ponte Vedra Beach FL,Pool service companies,Bass Pools,(904) 241-6200,http://www.basspools.com/,5.0,3,"9330 Philips Hwy #1312, Jacksonville, FL 32256, USA",ChIJ3ZCVBbvL5YgRJmBGKGnSgR4,,200,https://basspools.com/,2494,False,11.5,8,"Outdated Copyright (2017), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ponte Vedra Beach FL,Pool service companies,Poolmasters of North Florida LLC,(904) 327-0089,http://www.poolmasterscleaning.com/,5.0,2,"425 Town Plaza Ave, Ponte Vedra Beach, FL 32081, USA",ChIJ6_fijiQx5IgRAHfiyvwT7aM,,200,http://poolmasterscleaning.com/,2106,False,11.0,8,"No SSL, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,St. Johns Town Center Jacksonville FL,Pool service companies,WSJ Pool Services,(904) 747-9636,https://wsjacksonville.com/,5.0,17,"7643 Gate Pkwy Suite 104-1230, Jacksonville, FL 32256, USA",ChIJZ1G4x13L5YgRCC_v-_NuV5U,,200,,1673,True,8.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,St. Johns Town Center Jacksonville FL,Remodelers,WSJ Remodeling & Handyman Services,(904) 747-8788,https://wsjacksonville.com/,5.0,132,"7643 Gate Pkwy Suite 104-1230, Jacksonville, FL 32256, USA",ChIJeXr2aVcz9KIRy-QHrggB8zg,,200,,1595,True,50.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Mandarin Jacksonville FL,Remodelers,Urban Green Energy Remodeling,(904) 561-9827,http://www.ugreenenergy.com/,4.9,27,"Ballastone Dr, Jacksonville, FL 32257, USA",ChIJoYIHvbXJ5YgRAN4VdQNHEns,,200,,828,False,43.5,4,"No SSL | Not Mobile Friendly (No Viewport) | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,Remodelers,"Complete Home Repair & Remodeling, LLC",(513) 594-8599,https://chrr.online/,5.0,42,"5820 Cedar Oaks Dr, Jacksonville, FL 32210, USA",ChIJZ_VtIF5gQIgRQQ-ND598bcM,,200,,1123,True,31.0,8,"Outdated Copyright (2010), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,San Marco Jacksonville FL,Remodelers,Smarter Remodeling,(904) 647-2340,http://www.generalcontractorjax.com/,4.5,44,"9218 Cypress Green Dr, Jacksonville, FL 32256, USA",ChIJFWndYVrK5YgRGjl3tKbw-qk,,200,https://generalcontractorjax.com/,3969,False,22.0,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Baymeadows Jacksonville FL,Remodelers,Taratus Kitchen Remodel,(904) 746-1724,https://taratuskitchenremodeling.com/,5.0,13,"7825 Baymeadows Way, Jacksonville, FL 32256, USA",ChIJrzm5PNHL5YgRhwtIOMXznQ4,,200,,1000,True,16.5,8,"No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Neptune Beach FL,Remodelers,A to Z Remodeling,(904) 780-1127,https://123atozremodeling.com/,4.6,29,"67 Lewis St, Atlantic Beach, FL 32233, USA",ChIJhfOnwbJO5IgR9g6oQ-1Ocbs,,200,https://www.123atozremodeling.com/,3154,True,14.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ponte Vedra Beach FL,Remodelers,"Garrison Construction, Inc",(904) 219-5499,http://garrisonconstructioninc.com/,5.0,4,"3948 3rd St S #336, Jacksonville Beach, FL 32250, USA",ChIJYblD1i5J5IgR5FniGcQiupk,,200,https://garrisonconstructioninc.com/,2522,False,12.0,8,"Not Mobile Friendly (No Viewport), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Neptune Beach FL,Remodelers,Renovations by Rob LLC,(904) 333-6653,https://renovationsbyrobllc.com/,5.0,2,"2558 Patsy Anne Dr, Jacksonville, FL 32207, USA",ChIJOxe65MXZvqgRrrp_StlPmno,,200,,823,True,11.0,8,"Outdated Copyright (2016), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ponte Vedra Beach FL,Remodelers,Ten Hundson Construction,(904) 294-1075,https://www.tenhudsonconstruction.com/,5.0,1,"180 W End Ln APT 2206, Ponte Vedra Beach, FL 32082, USA",ChIJZ5hszT5J5IgRECN5VI3Fl74,,200,,1236,True,0.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Neptune Beach FL,Remodelers,NEPTUNE BEACH DEMOLITION CONTRACTOR,(904) 751-1628,http://neptunebeachdemolition.com/,5.0,1,"116 E 1st St, Jacksonville, FL 32206, USA",ChIJL8cT_CO35YgRjZjjyrD2g_M,,200,https://www.neptunebeachdemolition.com/,3100,False,0.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Mandarin Jacksonville FL,Roofers,Benton Integrity Roofing Systems,(904) 262-7663,https://www.integrityroofingsystems.com/,4.7,90,"5570 Florida Mining Blvd S, Jacksonville, FL 32257, USA",ChIJf4IgiJfL5YgR2dgdhGBoSIY,,200,,2471,True,80.0,3,"Fetch Failed (Timeout/Blocked), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Riverside Jacksonville FL,Roofers,Prime Roofing,(904) 530-1446,http://www.primeroofingfl.com/,4.9,127,"3500 Beachwood Ct Suite 207, Jacksonville, FL 32224, USA",ChIJISS5_0hK5IgR83ccMaT6huk,,202,,909,False,75.0,5,"No SSL | Not Mobile Friendly (No Viewport) | Missing Title Tag, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Ortega Jacksonville FL,Roofers,Golden Hammer Roofing,(904) 880-2004,https://goldenhammerroofing.com/,4.5,97,"6671 Hyde Grove Ave, Jacksonville, FL 32210, USA",ChIJG92eGYa45YgRKup2sfihl0o,,200,,1209,True,68.5,6,"Not Mobile Friendly (No Viewport) | No Contact Info Found, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Mandarin Jacksonville FL,Roofers,Armor RoofingCompany,(904) 371-0234,http://www.armorroofingcojax.com/,5.0,52,"3885 Julington Creek Rd, Jacksonville, FL 32223, USA",ChIJ44nhWJnO5YgRSeMH9GuxySY,,200,https://www.armorroofingcojax.com/,2502,False,61.0,3,"Fetch Failed (Timeout/Blocked), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Jacksonville,Deerwood Jacksonville FL,Roofers,Wofford Roofing,(904) 490-7369,https://woffordroofing.com/,5.0,41,"13107 Atlantic Blvd Suite 202, Jacksonville, FL 32225, USA",ChIJD2xG2GZL5IgRMwGNUMDMRxg,,200,,451,True,20.5,10,Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout.
FINAL_TARGET_REVAMP_LIST,Jacksonville,Deerwood Jacksonville FL,Roofers,Polaris Roofing Solutions,(904) 717-2377,https://www.polarisroofingfl.com/,5.0,25,"4600 Touchton Rd Building 100, Suite 150, Jacksonville, FL 32246, USA",ChIJfd0MuBG15YgRvWF9lvBUJ5c,,200,https://polarisroofingfl.com/,3103,True,17.5,9,"Missing Title Tag, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Accountants,Servi-Todo Inc.,(813) 717-7795,https://servitodo.net/,4.6,72,"712 W Dr Martin Luther King Jr Blvd, Plant City, FL 33563, USA",ChIJ0X8BrlQ13YgRcHD2ldg8eBY,,200,,697,True,46.0,8,"Outdated Copyright (2010), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Lakeland,Davenport FL,Accountants,"Moorhead Patterson & Company, P.C.",(563) 388-4744,http://www.moorheadcpa.com/,5.0,22,"3910 Lillie Ave, Davenport, IA 52806, USA",ChIJk-SiCCc14ocR1go1K7MrgpA,,200,https://www.moorheadcpa.com/,3254,False,46.0,3,"Fetch Failed (Timeout/Blocked), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Accountants,Raulerson Castillo & Company,(813) 752-6604,http://www.rcwcpas.com/,4.3,10,"1907 S Alexander St #2, Plant City, FL 33566, USA",ChIJo0u2ABA03YgRB7C0KNQDA34,,200,https://www.rcwcpas.com/,2739,False,40.0,3,"Fetch Failed (Timeout/Blocked), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Lakeland,Auburndale FL,Accountants,"Moore & Associates, CPA's",(863) 294-7772,http://www.moorecpa.net/,5.0,4,"567 Ave K SE, Winter Haven, FL 33880, USA",ChIJsXV5buES3YgRPVp3WeGDHIM,,200,https://www.moorecpa.net/,1903,False,37.0,3,"Fetch Failed (Timeout/Blocked), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Lakeland,Haines City FL,Accountants,E.N.E. Tax & Insurance,(863) 288-8233,https://enetaxplus.com/,4.8,22,"210 S Dixie Dr, Haines City, FL 33844, USA",ChIJK3ftipVz3YgRqw78CWDLBwM,,200,,661,True,21.0,8,"Outdated Copyright (2011), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Lakeland,Plant City FL,Accountants,MONARCH TAX SOLUTIONS LLC,(813) 754-4333,http://monarchtaxsolutions.com/,4.6,19,"1003 S Alexander St STE 6B, Plant City, FL 33563, USA",ChIJR_E-uIg13YgRLNRe3XefoMA,,200,https://monarchtaxsolutions.com/,1252,False,19.5,8,"Outdated Copyright (2011), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Lakeland,Davenport FL,Accountants,Reiser Jennings & Co PC,(563) 275-6954,https://www.rjpccpas.com/,5.0,10,"1706 N Brady St # 306, Davenport, IA 52803, USA",ChIJHWrl95I04ocRlGkFYv7Wp1o,,200,,888,True,15.0,8,"Not Mobile Friendly (No Viewport), Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
FINAL_TARGET_REVAMP_LIST,Lakeland,Winter Haven FL,Accountants,Thomas E Jennings & Co,(863) 294-3568,http://tejcpa.com/,5.0,3,"2 Lake Howard Dr SW, Winter Haven, FL 33881, USA",ChIJY0iKZh4T3YgRtiX6ZTVieBM,,200,,779,False,11.5,8,"No SSL, Not SEO optimized - Google isn't pushing your business to be seen. Outdated web design layout."
