source_csv,city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Park FL,Remodelers,Revive Design And Renovation,(813) 730-4954,https://www.revivedesignandrenovation.com/,Yes,4.9,415,"3102 W Kennedy Blvd, Tampa, FL 33609, USA",ChIJ4WmV21J7E6sRm3t_YlVjj9g,alive,,202,,1565,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Park FL,Remodelers,Miller86 LLC,(863) 317-1995,https://miller86.com/,Yes,5.0,28,"121 Pangola Dr, Winter Haven, FL 33880, USA",ChIJ4YplHY4V3YgRLw6MKsTiEcc,alive,,200,,131,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Park FL,Remodelers,Posada Custom Homes,(407) 740-7707,https://www.posadacustomhomes.com/,Yes,5.0,8,"240 N Pennsylvania Ave, Winter Park, FL 32789, USA",ChIJI7TWfBFw54gRBY0foWkQous,alive,,202,,1515,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Lake Nona Orlando FL,Plumbers,Emerald Plumbing,(407) 898-3538,https://www.emeraldplumbing.net/,Yes,4.8,1345,"2311 Henderson Dr Unit A, Orlando, FL 32806, USA",ChIJrYis9Tp754gR1tskq4PEpZ8,alive,,200,,1189,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Lake Nona Orlando FL,Plumbers,Jeff's KB&B Plumbing,(407) 968-1801,https://jeffsplumbingorlando.com/,Yes,4.9,327,"350 Saunders Trail, Geneva, FL 32732, USA",ChIJPT0ATytm54gR-6KM548gfYc,alive,,200,,283,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Lake Nona Orlando FL,Plumbers,Pro Craft Plumbing llc,(407) 792-8145,http://procraftplumbing.net/,Yes,4.9,195,"230 Courtland Blvd, Deltona, FL 32738, USA",ChIJWReYKBMW54gRTLMBKzXEeo8,alive,,200,,817,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Lake Nona Orlando FL,Cleaning companies,Nona Cleaning,(407) 728-8869,https://www.lakenonacleaning.com/,Yes,5.0,127,"14146 Swanley St, Orlando, FL 32832, USA",ChIJpU6qniaAJI8RlmxCs2zL3kM,alive,,200,,1277,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Lake Nona Orlando FL,Pest control,LydyBug Pest Control,(407) 676-9626,https://www.lydybugpestcontrol.com/,Yes,5.0,106,"11261 Narcoossee Rd, Orlando, FL 32832, USA",ChIJb-3XVuFh54gRGlY8gU3zVUc,alive,,200,https://lydybugpestcontrol.com/,2451,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Lake Nona Orlando FL,Pest control,"Mr Roland Pest Control, LLC",(407) 577-8750,https://mrrolandpestcontrolservices.com/,Yes,5.0,182,"1830 Island Walk Dr, Orlando, FL 32824, USA",ChIJ1TLIKbOH3YgRZMp1RGqRbew,alive,,200,,997,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Lake Nona Orlando FL,Remodelers,NOK Construction,(844) 486-9235,https://nokconstruction.com/,Yes,4.8,141,"2750 Taylor Ave a 27, Orlando, FL 32806, USA",ChIJaSOKjXN754gRRk9hH9wgr9Y,alive,,200,,1176,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Baldwin Park Orlando FL,Electricians,All Around Electric,(863) 866-0694,https://allaroundelectricfl.org/,Yes,5.0,45,"1317 Edgewater Dr, Orlando, FL 32804, USA",ChIJh_OfW2N754gREDfpxwahOJ0,alive,,200,,469,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Baldwin Park Orlando FL,Accountants,Laus Consulting Services LLC,(407) 401-9768,http://lausconsult.com/,Yes,4.9,96,"879 Outer Rd Ste B, Orlando, FL 32814, USA",ChIJW9zma-l654gRLfwFiNCYI9A,alive,,200,https://lausconsult.com/,571,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Baldwin Park Orlando FL,Accountants,Doris Bonnet Inc Tax & Accounting Services LLC,(407) 228-6630,https://www.dorisbonnet.com/,Yes,5.0,68,"1650 W Sand Lake Rd SUITE 245, Orlando, FL 32809, USA",ChIJtXQBhEx854gRc_7IbC0EriY,alive,,200,,1247,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Baldwin Park Orlando FL,Pool service companies,"Marco Polo Pools, Inc.",(407) 808-3269,https://marcopolopools.com/,Yes,4.8,264,"185 Drennen Rd Suite 301, Orlando, FL 32806, USA",ChIJkUM5cmh754gRvk4IjwiLHYw,alive,,200,,659,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Baldwin Park Orlando FL,Roofers,"New Horizons Roofing, Inc",(407) 777-7214,https://newhorizonsroof.com/,Yes,5.0,51,"4767 New Broad St #1095, Orlando, FL 32814, USA",ChIJV4QBmOlt54gRqX79bjxA100,alive,,200,,3211,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Thornton Park Orlando FL,Plumbers,Absolute Best Plumbing,(407) 930-7309,https://absolutebestplumbing.com/,Yes,4.5,61,"1026 28th St Ste 100, Orlando, FL 32805, USA",ChIJq5lgD9nA54gR8o5JndJTA5U,alive,,200,,1026,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Thornton Park Orlando FL,Accountants,The Tax Master of Orlando,(407) 482-4041,http://www.thetaxmasterorlando.com/,Yes,4.9,169,"222 Neighborhood Market Rd #104, Orlando, FL 32825, USA",ChIJN3rcC7dl54gRO-XnoY1xZso,alive,,200,,703,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Thornton Park Orlando FL,Roofers,Orlando Roof Tech,(407) 809-7663,http://www.orlandorooftech.com/,Yes,5.0,81,"5036 Dr Phillips Blvd #238, Orlando, FL 32819, USA",ChIJEbUF9YJ_54gR6WxKwW7YlAM,alive,,200,https://orlandorooftech.com/,2363,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Thornton Park Orlando FL,Roofers,Orlando Roofing,(407) 707-4121,https://www.rooferorlando.org/,Yes,5.0,5,"4900 Rio Grande Ave Apt. 15 C, Orlando, FL 32839, USA",ChIJ8flfrmd954gRtq49fdcZo90,alive,,200,,1200,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Thornton Park Orlando FL,Roofers,Pinnacle Roofing,(386) 631-5566,https://pinnacleroofinggroup.com/,Yes,4.9,478,"403 Chairman Ct STE 1, DeBary, FL 32713, USA",ChIJ-XSDx17_5ogRHw53bAGc2Q8,alive,,200,,225,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Thornton Park Orlando FL,Remodelers,IN Studio + Co. Interior Design and Construction Consultants,(321) 229-2869,https://www.instudioandco.com/,Yes,5.0,11,"710 E Central Blvd, Orlando, FL 32801, USA",ChIJc-qhKkp754gRwtboGdSvgVY,alive,,200,,297,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Dr. Phillips Orlando FL,Accountants,Prithi Daswani CPA PL,(407) 218-5921,http://prithidaswani.com/,Yes,4.8,59,"6735 Conroy Windermere Rd, Orlando, FL 32835, USA",ChIJI7lgSCp_54gRE_Vw53gp4yA,alive,,200,https://prithidaswani.com/,1693,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Dr. Phillips Orlando FL,Pool service companies,Southwest Pool Service & Repair,(407) 574-4447,http://www.southwestpool.com/,Yes,4.8,64,"8007 Addison Ct, Orlando, FL 32835, USA",ChIJU_ex1Yp454gReZSKVQoGXGk,alive,,200,https://southwestpool.com/,2935,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Dr. Phillips Orlando FL,Remodelers,Nuffscope Construction Inc.,(407) 591-0072,https://cyrilshomerepairs.com/,Yes,5.0,22,"7208 W Sand Lake Rd Ste 305, Orlando, FL 32819, USA",ChIJx5J62xd_54gRqGcvJkCOr9c,alive,,200,,1220,True,
FINAL_TARGET_REVAMP_LIST,Orlando,College Park Orlando FL,Landscapers,Land Art Landscape Architecture,(407) 484-6099,http://www.landartla.com/,Yes,4.1,32,"754 Ellwood Ave, Orlando, FL 32804, USA",ChIJZUF100R654gRqneE3pj6YIU,alive,,200,https://www.landartla.com/,1413,False,
FINAL_TARGET_REVAMP_LIST,Orlando,College Park Orlando FL,Landscapers,Maintain Landscaping,(407) 826-1248,http://maintainlandscaping.com/,Yes,3.7,3,"1050 W Robinson St, Orlando, FL 32805, USA",ChIJyyZOtnhv54gRNArdH_ql9UQ,alive,,200,http://www.maintainlandscaping.com/,2423,False,
FINAL_TARGET_REVAMP_LIST,Orlando,College Park Orlando FL,Cleaning companies,Morgan's Cleaning Service,(407) 625-9202,http://www.morganscleaningservice.com/,Yes,5.0,66,"3106 Fairway Ln APT 4, Orlando, FL 32804, USA",ChIJ11W6xkVl54gRyl6uHVl05TM,alive,,200,https://morganscleaningservice.com/,1488,False,
FINAL_TARGET_REVAMP_LIST,Orlando,College Park Orlando FL,Accountants,GRA CPA,(877) 455-3055,http://www.orlandotaxfirm.com/,Yes,4.9,59,"35 W Pine St #220, Orlando, FL 32801, USA",ChIJvXV0Uv5654gRda8kvbsyZyg,alive,,200,https://orlandotaxfirm.com/,2128,False,
FINAL_TARGET_REVAMP_LIST,Orlando,College Park Orlando FL,Roofers,APC Roofing,(407) 565-9921,https://www.apcroofing.com/,Yes,4.9,579,"150 W Hwy 50, Clermont, FL 34711, USA",ChIJja0eXlqP54gRHo7bYgM0oNk,alive,,200,https://apcroofing.com/,235,True,
FINAL_TARGET_REVAMP_LIST,Orlando,MetroWest Orlando FL,Accountants,Tax Direct Accounting Services,(407) 203-1212,http://www.taxdirectflorida.com/,Yes,4.9,160,"5787 Vineland Rd Suite 205, Orlando, FL 32819, USA",ChIJicQ5KsV-54gRaa0lwwc32L8,alive,,200,,547,False,
FINAL_TARGET_REVAMP_LIST,Orlando,MetroWest Orlando FL,Roofers,OnPoint Roofing LLC,(321) 666-5819,https://onpointroofingfl.com/,Yes,5.0,38,"2295 S Hiawassee Rd, Orlando, FL 32835, USA",ChIJrUq15Cd554gRarQd6hBnyDk,alive,,200,,2335,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Downtown Orlando FL,Plumbers,Associated Piping Services Inc.,(407) 901-3482,https://www.apsorl.com/,Yes,4.9,220,"1023 29th St, Orlando, FL 32805, USA",ChIJFfNmxJl754gRNRRuSc0dVO0,alive,,200,,1530,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Downtown Orlando FL,Roofers,"Burnes Roofing Company, LLC",(407) 446-9290,http://www.burnesroofing.com/,Yes,5.0,35,"1512 Arcadia St, Orlando, FL 32806, USA",ChIJNcvLGvOiD04RZkOjcZ4fpAo,alive,,200,https://burnesroofing.com/,3695,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Downtown Orlando FL,Remodelers,GNX Construction,(943) 238-4912,https://gnxconstruction.com/,Yes,5.0,6,"601 N Magnolia Ave, Orlando, FL 32801, USA",ChIJe-N90Fx754gRmiKFjvSXQVw,alive,,200,https://www.gnxconstruction.com/,339,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Audubon Park Orlando FL,HVAC companies,Matt HVAC-R Services Inc,(321) 228-6140,http://www.matthvac.com/,Yes,5.0,44,"3015 Trot St, Orlando, FL 32810, USA",ChIJ0QaDQ_Zx54gRyaEKNZ-DYj0,alive,,200,https://matthvac.com/,1525,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Windermere FL,Electricians,AK Electrical,(941) 441-6292,https://www.akelectricalfl.com/,Yes,5.0,87,"239 Center Ct, Venice, FL 34285, USA",ChIJezsGAxSTDAkRLiPFB2Ukwk0,alive,,202,,1186,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Windermere FL,Electricians,Ace Solves It All,(321) 499-2090,https://www.acesolvesitall.com/,Yes,4.7,5151,"1692 Dolores Dr, Kissimmee, FL 34746, USA",ChIJWSXUHf2C3YgRTs5k1I5GRe4,alive,,200,,1250,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Windermere FL,Accountants,"Accounting & Tax Solutions CPA, PA",(407) 614-3800,http://www.wintergardencpa.com/,Yes,3.9,11,"13360 W Colonial Dr #440, Winter Garden, FL 34787, USA",ChIJr2MhA6CD54gR-Y4LNp5-xhQ,alive,,200,https://wintergardencpa.com/,1750,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Windermere FL,Accountants,More Than Taxes Online,(352) 663-9144,http://morethantaxesonline.com/,Yes,4.8,103,"9100 Conroy Windermere Rd Suite 200, Windermere, FL 34786, USA",ChIJeVuJJMSI54gRCwuqy6ti8ss,alive,,200,https://morethantaxesonline.com/,4212,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Windermere FL,Roofers,Roof Pros USA,(407) 831-7663,http://www.roofprosusa.com/,Yes,4.8,135,"794 Big Tree Dr #108, Longwood, FL 32750, USA",ChIJ1_EPRnlt54gRld6RWNdSEIY,alive,,200,https://www.roofprosusa.com/,1224,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Windermere FL,Remodelers,Kreative Resources,(407) 801-1245,https://kreativeresources.com/,Yes,5.0,59,"1031 Miller Dr, Altamonte Springs, FL 32701, USA",ChIJke3A5_9x54gRVGmMg7zasxM,alive,,200,,207,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Plumbers,"Best Plumbing & Remodeling, Inc.",(407) 896-3136,http://www.bprinc.com/,Yes,4.2,94,"3097 Camp Rd, Oviedo, FL 32765, USA",ChIJx8n2IWNp54gRIhcXiGWa878,alive,,200,https://www.bestplumbingorlando.com/,3106,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Landscapers,Kimber Landscapes,(407) 484-5997,https://kimberlandscapes.net/,Yes,5.0,36,"1000 Willa Dr, Oviedo, FL 32765, USA",ChIJhw30eIowvCwROrPZm3iT7xg,alive,,200,,1091,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Accountants,"Rudolph & Shivers, PLLC",(407) 706-6996,http://www.rudolphshiverscpa.com/,Yes,3.7,6,"2461 W State Rd 426 Suite 2001, Oviedo, FL 32765, USA",ChIJV6_1YTtp54gRqWpwKy-1Zno,alive,,200,https://www.rudolphshiverscpa.com/,2001,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Accountants,"The Kozlowski CPA Firm, LLC",(407) 381-4432,http://www.kozlowskicpa.com/,Yes,4.5,31,"3505 Lake Lynda Dr, Orlando, FL 32817, USA",ChIJgdbLxhNl54gRLDnGv7d1luQ,alive,,200,https://kozlowskicpa.com/,1561,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Pool service companies,"Pool Care of Oviedo, LLC",(407) 617-6309,http://poolcareoviedo.com/,Yes,5.0,31,"1006 Zachary Ct, Oviedo, FL 32765, USA",ChIJwda8oQBp54gR9asUYWPjPiM,alive,,200,https://www.poolcareoviedo.com/,1594,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Roofers,Excellence Roofing Group and Construction Orlando,(407) 971-7663,http://excellencerestoration.com/,Yes,4.9,163,"1750 W Broadway St Suite 115B, Oviedo, FL 32765, USA",ChIJyyh5WQtp54gRVk8S17Hvf6c,alive,,202,,617,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Remodelers,ManfredoDesigns LLC,(407) 754-7490,http://www.manfredodesigns.com/,Yes,5.0,20,"1641 Smithfield Way #1209, Oviedo, FL 32765, USA",ChIJlfN9Z5dr54gR34CRsOcOF7A,alive,,200,https://manfredodesigns.com/,5151,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Oviedo FL,Remodelers,All-Time Services Design & Construction,(407) 832-1117,http://www.alltimeremodel.com/,Yes,4.4,13,"95 E Magnolia St, Oviedo, FL 32765, USA",ChIJJ1C0Ti1q54gRtqIj3ZAUDWQ,alive,,200,https://www.alltimeremodel.com/,948,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Maitland FL,Electricians,Florida Energy Water & Air,(407) 523-0775,http://myfewa.com/,Yes,4.7,6775,"500 Winderley Pl suite 300, Maitland, FL 32751, USA",ChIJ505FqzR354gRgMxQjDu_7GI,alive,,200,https://www.myfewa.com/,517,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Maitland FL,Electricians,"Electric Service Group, LLC",(407) 862-1901,http://www.esgflorida.com/,Yes,3.2,5,"1010 Bunnell Rd, Altamonte Springs, FL 32714, USA",ChIJ93Qh8jVx54gRIhbjZ-H4qwE,alive,,200,,511,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Maitland FL,Cleaning companies,"New Maids Cleaning, LLC",(689) 319-8968,https://www.newmaidscleaning.com/,Yes,4.8,19,"3564 Avalon Park E Blvd Ste 1, Orlando, FL 32828, USA",ChIJt08ftcRd54gRsJV9hpV9KjY,alive,,200,https://newmaidscleaning.com/,706,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Maitland FL,Accountants,Elise Palmieri CPA PLLC,(407) 672-1120,http://epvirtualcpa.com/,Yes,5.0,1,"457 Lake Howell Rd, Maitland, FL 32751, USA",ChIJPRcZVDNu54gR4554pE3vT2s,alive,,200,https://epvirtualcpa.com/,1636,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Maitland FL,Accountants,Josh Register CPA,(321) 295-7921,https://joshregistercpa.com/,Yes,5.0,3,"706 Turnbull Ave STE 102, Altamonte Springs, FL 32701, USA",ChIJG-6XGWZx54gRlV6BfpdS88U,alive,,200,https://www.joshregistercpa.com/,4868,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Maitland FL,Pool service companies,Hudson's Pools,(407) 212-7032,https://www.hudsonspools.com/,Yes,5.0,22,"225 S Swoope Ave #205, Maitland, FL 32751, USA",ChIJLa0zVJk-QIQRlK1_VCzkQrY,alive,,200,,821,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Maitland FL,Remodelers,Benchmark Building Group,(407) 796-2706,https://benchmarkbuildinggroup.com/,Yes,5.0,3,"2721 Forsyth Rd #452, Winter Park, FL 32792, USA",ChIJb-tYZd7ecGgRXR39Jq65eG8,alive,,200,,89,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Altamonte Springs FL,Cleaning companies,3LM Roof Cleaning & Exterior Pressure Washing,(407) 900-8966,http://3lmroofcleaningorlando.com/,Yes,4.9,436,"865 Francis St, Altamonte Springs, FL 32701, USA",ChIJM3O7dh9y54gRBNOJTvId_Ow,alive,,200,https://www.3lmroofcleaningorlando.com/,2613,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Casselberry FL,Electricians,"Apex Electrical Solutions, LLC",(407) 583-9209,http://www.apexesllc.com/,Yes,5.0,12,"299 Live Oaks Blvd, Casselberry, FL 32707, USA",ChIJa9eTT0tXAEoRHpBKK2LxQNY,alive,,200,https://www.apexesllc.com/,1903,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Casselberry FL,Accountants,Tax Smith Enterprises LLC,(321) 444-6904,https://mytaxsmith.com/,Yes,5.0,116,"1015 FL-436 suite #205/209, Casselberry, FL 32707, USA",ChIJAUES-TFv54gRyuN9tV1pWWQ,alive,,200,,688,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Casselberry FL,Pool service companies,"SeeBlu Pool Services, Incorporated- Winter Springs, FL",(407) 807-3236,http://seeblupoolservices.com/,Yes,4.9,130,"745 Sherwood Dr, Winter Springs, FL 32708, USA",ChIJv2G1HrFt54gRgk5CcRFJoRk,alive,,200,https://seeblupoolservices.com/,1214,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Casselberry FL,Roofers,Hi Low ROOFING & SOLAR,(407) 287-6171,https://hilowroofing.com/,Yes,5.0,304,"13330 W Colonial Dr Suite 110, Winter Garden, FL 34787, USA",ChIJTQ65d6Rx54gRtpe16cLWPv0,alive,,200,,120,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Casselberry FL,HVAC companies,"Gembecki Mechanical Services, Inc.",(407) 695-6646,http://www.gembecki.com/,Yes,4.8,357,"1311 Seminola Blvd, Casselberry, FL 32707, USA",ChIJ2yiNxtht54gRhyid-v-AfeM,alive,,200,https://www.gembecki.com/,2166,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Casselberry FL,HVAC companies,AC & Heating Pros,(407) 821-7870,https://acheatpros.com/,Yes,5.0,60,"1341 Unity Ct, Casselberry, FL 32707, USA",ChIJVxUJeaZv54gRorwJzBiLvTM,alive,,200,,1617,True,
FINAL_TARGET_REVAMP_LIST,Orlando,Casselberry FL,HVAC companies,Reliance Air llc.,(407) 504-1379,http://www.relianceair.com/,Yes,5.0,275,"600 Savage Ct suite 620, Longwood, FL 32750, USA",ChIJ8VLjgY4x5IgRO2wj_OIp9nM,alive,,200,https://relianceair.com/,1787,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Garden FL,Landscapers,G & Anthony Maintenance,(407) 394-3258,http://www.ganthonylandscape.com/,Yes,4.8,45,"236 E Cypress St, Winter Garden, FL 34787, USA",ChIJ8UvJawuD54gRc2cAnW7_WOA,alive,,200,,555,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Garden FL,Landscapers,"Florida Landscape Professionals, Inc.",(407) 467-8200,http://www.floridalandscapepros.com/,Yes,4.4,18,"9630 Quiet Ln, Winter Garden, FL 34787, USA",ChIJh46u8oKD54gRNWDhmbVx6Jo,alive,,200,https://floridalandscapepros.com/,2691,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Garden FL,Accountants,AriseOne,(407) 347-0109,http://www.ariseone.us/,Yes,5.0,7,"329 S Dillard St, Winter Garden, FL 34787, USA",ChIJfewWgYyD54gRkdM86jP7Y24,alive,,200,,721,False,
FINAL_TARGET_REVAMP_LIST,Orlando,Winter Garden FL,Accountants,Goal Bridge Group,(407) 347-9000,https://goalbridgeg.com/,Yes,5.0,161,"13335 W Colonial Dr, Winter Garden, FL 34787, USA",ChIJ7S2MiGeD54gRu1QG9uDM0Jg,alive,,200,,717,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Plumbers,Curry & Co Plumbing Inc,(863) 644-0061,http://curryplumbing.com/,Yes,4.7,113,"950 W Beacon Rd, Lakeland, FL 33803, USA",ChIJzSLZmNg43YgRHjsREq2R_9w,alive,,200,https://curryplumbing.com/,4763,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Plumbers,Gillum-Waddell Plumbing Co,(863) 665-6222,http://www.gwplb.com/,Yes,4.6,142,"2450 Commerce Point Dr, Lakeland, FL 33801, USA",ChIJxQwIfgA_3YgRhO7T40nRu6I,alive,,200,https://gwplb.com/,5197,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Electricians,Lakeland Electrician Guys,(863) 356-0154,https://www.lakelandelectricianpros.com/,Yes,5.0,27,"2115 Harden Blvd, Lakeland, FL 33803, USA",ChIJLUecOttVi4gRIPlDob8dSYQ,alive,,200,,618,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Electricians,Atline Electric Services,(863) 282-1465,http://www.atlineelectric.com/,Yes,5.0,13,"113 E Main St, Bartow, FL 33830, USA",ChIJuznpeG0N3YgRpk8I9WGrl0M,alive,,200,https://atlineelectric.com/,1901,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Landscapers,Creative Edge Outdoor Solutions,(863) 880-1355,https://lawncarelakelandtampaflorida.com/,Yes,4.5,148,"3010 Knights Station Rd, Lakeland, FL 33810, USA",ChIJQbHhtn5A3YgRC4qC0OoadII,alive,,200,,1380,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Landscapers,Gilileo's Landscaping Service,(863) 254-1147,http://www.gilileoslandscapingservice.com/,Yes,4.7,49,"409 Oak Trail, Lakeland, FL 33813, USA",ChIJD5If4gI43YgRNWEZKkMlezw,alive,,200,https://gilileoslandscapingservice.com/,3114,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Cleaning companies,"Mel's Cleaning Service, Inc.",(863) 666-8913,http://www.melscleaningandfloors.com/,Yes,4.8,34,"6323 Tocobega Dr, Lakeland, FL 33813, USA",ChIJMb8nslU-3YgRIGU_Vil7dgM,alive,,200,https://melscleaningandfloors.com/,1867,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Pool service companies,Goldsmith Pools,(863) 600-4605,https://goldsmithpools.com/,Yes,5.0,51,"3240 N Galloway Rd, Lakeland, FL 33810, USA",ChIJiYQWgG9H3YgRxDcsmVkW5U0,alive,,200,,984,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,HVAC companies,Enjoy Heating & Cooling,(863) 667-3200,http://www.enjoyac.com/,Yes,4.9,180,"2229 E Main St, Lakeland, FL 33801, USA",ChIJOSGzXD0_3YgRLYBG2kE6uQM,alive,,200,,769,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Downtown Lakeland FL,Remodelers,"Mayfield Construction, Inc.",(863) 646-7995,http://www.builtbymayfield.com/,Yes,5.0,8,"2225 E Edgewood Dr #5, Lakeland, FL 33803, USA",ChIJnc-83Tg83YgRtQnu7iwbg9E,alive,,200,https://builtbymayfield.com/,2160,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,Cleaning companies,Touch of Class Dry Cleaners,(863) 413-0808,http://touchofclassdrycleaners.com/,Yes,4.7,61,"1800 Harden Blvd, Lakeland, FL 33803, USA",ChIJV1-zW9443YgRcRy9LPBOZ8c,alive,,200,https://touchofclassdrycleaners.com/,3428,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,Roofers,MARSHALL'S LLC ROOFING,(863) 687-1893,https://marshallsllcroofing.com/,Yes,5.0,19,"3326 W 10th St, Lakeland, FL 33810, USA",ChIJDbcF67k53YgRsyZW4ZysmOA,alive,,200,,662,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,Roofers,Goff Roof Systems,(863) 680-1748,https://goffroofsystems.com/,Yes,4.6,55,"1725 E Gary Rd, Lakeland, FL 33801, USA",ChIJyYC0QWg_3YgRUODkjH2w1VM,alive,,200,,1542,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Lake Morton Lakeland FL,HVAC companies,Thorpe Heating & Cooling,(863) 858-2577,http://thorpeac.com/,Yes,4.6,359,"8402 US Hwy 98 N, Lakeland, FL 33809, USA",ChIJwTWzUp9G3YgRG1EaawB7TK4,alive,,200,https://thorpeac.com/,1614,False,
FINAL_TARGET_REVAMP_LIST,Lakeland,Grasslands Lakeland FL,HVAC companies,Snowbird Heating & Cooling,(863) 215-6134,https://www.snowbirdair.com/,Yes,4.9,2823,"1095-A US-92, Auburndale, FL 33823, USA",ChIJAeBGCt0U3YgRzrc7ASsD2Ko,alive,,200,,180,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Oakbridge Lakeland FL,Landscapers,Lotus Landscape & Irrigation Inc,(813) 417-0089,https://lotuslandscapeinc.com/,Yes,3.7,6,"4320 Foxtown N, Polk City, FL 33868, USA",ChIJvYq5QKvXwogRSiWk-iXA-hk,alive,,200,,583,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Oakbridge Lakeland FL,Pest control,"Josh Johnson Pest Control, LLC",(863) 298-2001,https://joshjohnsonpestcontrol.com/,Yes,5.0,11,"1005 Browning Rd, Lakeland, FL 33811, USA",ChIJzQyeimY53YgRz2MPtwc6HKw,alive,,200,,1392,True,
FINAL_TARGET_REVAMP_LIST,Lakeland,Dixieland Lakeland FL,Accountants,Hutto & Associates,(863) 607-4222,http://huttoassociates.com/,Yes,3.3,19,"842 S Missouri Ave, Lakeland, FL 33815, USA",ChIJnffSE8w43YgRVrW0A3PumMg,alive,,200,https://huttoassociates.com/,2121,False,
