city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,url_type,has_ssl,final_url,http_status,alive,response_ms,redirect_url,needs_get,method_used,priority_score,lead_tier
Tampa,Carrollwood Tampa FL,Landscapers,Elite Grounds,,,No,4.4,20,"11406 N Dale Mabry Hwy, Tampa, FL 33618, USA",ChIJL_isI1nBwogRbx_17rP_V7A,none,False,,,False,,,False,none,100,no_website
St. Petersburg,Pinellas Park FL,Accountants,Computax USA Inc,(727) 546-3335,,No,5,20,"4378 Park Blvd, Pinellas Park, FL 33781, USA",ChIJ8VRmRojkwogRmgiGM0XN3lM,none,False,,,False,,,False,none,100,no_website
Lakeland,Downtown Lakeland FL,Cleaning companies,"Top 2 Bottom Cleaning Service of Lakeland, LLC",(863) 330-3439,,No,4.8,20,"1307 Valley Hill Dr, Lakeland, FL 33813, USA",ChIJ3QGRHXU_3YgRyrDWG7G4glw,none,False,,,False,,,False,none,100,no_website
Lakeland,Winter Haven FL,Accountants,"MidFlorida Tax, LLC",(863) 401-3200,,No,5,20,"595 6th St NW, Winter Haven, FL 33881, USA",ChIJbW6obn0T3YgR792dyPL9PWI,none,False,,,False,,,False,none,100,no_website
Lakeland,Auburndale FL,Plumbers,Paul Walker Plumbing,(863) 967-0888,,No,4.8,20,"805 Eugena Dr, Auburndale, FL 33823, USA",ChIJWTz1kq5r3YgRpusGjUA8kmo,none,False,,,False,,,False,none,100,no_website
Kissimmee,Poinciana FL,Roofers,Florida Roofing Team,(689) 333-8543,,No,4.7,20,"5264 Giron Cir, Kissimmee, FL 34758, USA",ChIJEWdDhyB1jq8Ris2kmyXXkm0,none,False,,,False,,,False,none,100,no_website
Kissimmee,St Cloud FL,HVAC companies,St. Cloud Air Conditioning & Heating,(689) 268-1113,,No,4.9,20,"418 E 13th St, St Cloud, FL 34769, USA",ChIJO4exoVSM3YgRdMUZ1Oebuao,none,False,,,False,,,False,none,100,no_website
Fort Lauderdale,Coral Springs FL,Accountants,TaxLeaf Coral Springs,(954) 345-7585,,No,5,20,"3111 N University Dr #105, Coral Springs, FL 33065, USA",ChIJdYOutzYF2YgR9lR3qWAjXu4,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Boynton Beach FL,Electricians,"Ly Electric, Inc.",(561) 709-5640,,No,4.8,20,"6068 Sunberry Cir, Boynton Beach, FL 33437, USA",ChIJ6We-y9kg2YgRJgYxZm78bLA,none,False,,,False,,,False,none,100,no_website
West Palm Beach,Delray Beach FL,Cleaning companies,Heavens Scent Cleaning Service,(561) 203-5663,,No,5,20,"401 W Atlantic Ave #117, Delray Beach, FL 33444, USA",ChIJ5d8ZM-jZ2IgRM4mZ7v3VfUs,none,False,,,False,,,False,none,100,no_website
Kissimmee,Celebration FL,Dentists,Publix Super Market at Water Tower Shoppes,(321) 939-3100,https://www.publix.com/?setstorenumber=1431&utm_medium=maps&utm_source=extendednetwork&utm_content=psm_website_url,Yes,4.6,6284,"29 Blake Blvd, Celebration, FL 34747, USA",ChIJ2wIN_bJ554gRTkqVTbjBSVc,fake,True,https://www.publix.com/?setstorenumber=1431&utm_medium=maps&utm_source=extendednetwork&utm_content=psm_website_url,200,True,2495,,False,head,100,fake_website
Lakeland,Winter Haven FL,Pest control,Terminix,(863) 240-0496,https://www.terminix.com/exterminators/fl/lakeland-2591/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=lakeland,Yes,4.9,3237,"3891 Recker Hwy, Winter Haven, FL 33880, USA",ChIJ4031DKA53YgR5hUeclA6S7o,fake,True,https://www.terminix.com/exterminators/fl/lakeland-2591/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=lakeland,403,False,70,,False,get,100,fake_website
Tampa,South Tampa FL,Pest control,Terminix,(863) 215-6393,https://www.terminix.com/exterminators/fl/tampa-2043/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=tampa,Yes,4.7,2956,"4306 N 56th St, Tampa, FL 33610, USA",ChIJMcaPjfrFwogRrQtFGlAUexg,fake,True,https://www.terminix.com/exterminators/fl/tampa-2043/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=tampa,403,False,147,,False,get,100,fake_website
Jacksonville,Southside Jacksonville FL,Pest control,Terminix,(904) 299-5285,https://www.terminix.com/exterminators/fl/jacksonville-2003/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=jacksonville,Yes,4.8,2675,"4575 St Augustine Rd, Jacksonville, FL 32207, USA",ChIJmTuyHjC25YgRjKRWkdAbU30,fake,True,https://www.terminix.com/exterminators/fl/jacksonville-2003/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=jacksonville,403,False,32,,False,get,100,fake_website
West Palm Beach,Wellington FL,Pest control,Terminix,(561) 295-3771,https://www.terminix.com/exterminators/fl/west-palm-beach-2439/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=westpalmbeach,Yes,4.7,2417,"563 N Cleary Rd, West Palm Beach, FL 33413, USA",ChIJWershjjW2IgRbDXPJ0zib1g,fake,True,https://www.terminix.com/exterminators/fl/west-palm-beach-2439/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=westpalmbeach,403,False,144,,False,get,100,fake_website
Fort Lauderdale,Plantation FL,Pest control,Terminix,(954) 283-0914,https://www.terminix.com/exterminators/fl/plantation-2254/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=plantation,Yes,4.7,1943,"1883 Marina Mile Blvd, Fort Lauderdale, FL 33315, USA",ChIJiUPaIFcG2YgRt-qpL1fKDuM,fake,True,https://www.terminix.com/exterminators/fl/plantation-2254/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=plantation,403,False,64,,False,get,100,fake_website
Jacksonville,Mandarin Jacksonville FL,Landscapers,Earth Works Plant Nursery,(904) 996-0712,https://www.earthworksjax.com/,Yes,4.9,1715,"12501 Beach Blvd, Jacksonville, FL 32246, USA",ChIJFdzKBeVK5IgRSHAjNkML_fY,fake,True,https://www.earthworksjax.com/,200,True,2236,,False,head,100,fake_website
Jacksonville,San Marco Jacksonville FL,Dentists,Downtown Dental Jax,(904) 734-6837,http://downtowndentaljax.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,Yes,4.8,1511,"6 E Bay St #101, Jacksonville, FL 32202, USA",ChIJjwJUrhe35YgRNlS3c1URDjw,fake,True,https://downtowndentaljax.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,200,True,2815,https://downtowndentaljax.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,False,head,100,fake_website
St. Petersburg,Pinellas Park FL,Pest control,Terminix,(863) 247-2632,https://www.terminix.com/exterminators/fl/largo-2435/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=largo,Yes,4.5,1376,"4711 126th Ave N, Clearwater, FL 33762, USA",ChIJ6SiyKSf7wogRsACc-Wnuwjs,fake,True,https://www.terminix.com/exterminators/fl/largo-2435/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=largo,403,False,32,,False,get,100,fake_website
Jacksonville,Southside Jacksonville FL,HVAC companies,Ideal Conditions Heating & Air Conditioning,(904) 379-8762,https://idealconditionsjax.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Jacksonville-FL,Yes,4.9,1132,"1617 Rowe Ave, Jacksonville, FL 32208, USA",ChIJWW63iB625YgRut6sF8q6Jfw,fake,True,https://idealconditionsjax.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Jacksonville-FL,200,True,2465,,False,head,100,fake_website
Jacksonville,Mandarin Jacksonville FL,Chiropractors,Revolution Chiropractic,(904) 348-0039,http://www.revolutionchirojax.com/,Yes,4.9,907,"14866 Old St Augustine Rd #103, Jacksonville, FL 32258, USA",ChIJGRkJcLbM5YgR-uWq_ZwwOIA,fake,True,https://www.revolutionchirojax.com/,200,True,3777,https://www.revolutionchirojax.com/,False,head,100,fake_website
Jacksonville,Southside Jacksonville FL,Dentists,Today's Dentistry of Jacksonville,(904) 867-8161,http://todaysdentistryjax.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,Yes,4.8,903,"1651 Southside Connector STE 3, Jacksonville, FL 32225, USA",ChIJw16unX2z5YgRjsnH-My9mBM,fake,True,https://todaysdentistryjax.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,200,True,2721,https://todaysdentistryjax.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,False,head,100,fake_website
Jacksonville,Southside Jacksonville FL,Electricians,Crawford Electric,(904) 990-5464,http://www.crawfordelectricjax.com/,Yes,4.9,750,"313 Beach Blvd, Jacksonville Beach, FL 32250, USA",ChIJ6e76rltJ5IgR2ULK9GqZgM4,fake,True,https://www.crawfordelectricjax.com/,200,True,4419,https://www.crawfordelectricjax.com/,False,head,100,fake_website
Orlando,Winter Park FL,Personal injury attorneys,Orlando Injury Lawyer - Norden Leacox,(407) 499-7113,https://nordenleacox.com/orlando-personal-injury-lawyer,Yes,4.9,730,"633 E Colonial Dr, Orlando, FL 32803, USA",ChIJSTFWgIJ754gR_Qvx75srB8c,fake,True,https://nordenleacox.com/orlando-personal-injury-lawyer/,200,True,2617,https://nordenleacox.com/orlando-personal-injury-lawyer/,False,head,100,fake_website
Jacksonville,Southside Jacksonville FL,Mortgage brokers,Texana Bank Mortgage,(904) 992-1000,http://www.texanajax.com/,Yes,4.9,723,"1114 Beach Blvd, Jacksonville Beach, FL 32250, USA",ChIJhR_SanpK5IgRRdffrbhJvgo,fake,True,https://texanajax.com/,200,True,3881,https://texanajax.com/,False,get,100,fake_website
Jacksonville,Southside Jacksonville FL,Landscapers,Holiday's Nursery & Landscaping,,http://www.holidaysofjax.com/,Yes,4.9,675,"9092 Philips Hwy, Jacksonville, FL 32256, USA",ChIJ29Wb7bDL5YgR8Z1ubKbTPGg,fake,True,https://www.holidaysofjax.com/,200,True,3444,https://www.holidaysofjax.com/,False,head,100,fake_website
Jacksonville,San Marco Jacksonville FL,Dentists,Distinctive Dentistry by Mullens & Nguyen,(904) 585-2336,https://distinctivedentistryjax.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,Yes,5,671,"3215 Hendricks Ave # 1, Jacksonville, FL 32207, USA",ChIJw_AyR7O35YgRQlQffAPxwH8,fake,True,https://distinctivedentistryjax.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,200,True,2354,,False,head,100,fake_website
West Palm Beach,Boca Raton FL,Pest control,Terminix Commercial,(954) 281-4626,https://www.terminix.com/exterminators/fl/ft-lauderdale-2199/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=ftlauderdale,Yes,5,670,"1202 Poinsettia Dr, Delray Beach, FL 33444, USA",ChIJzduMimId2YgRoYx_0WCI85c,fake,True,https://www.terminix.com/exterminators/fl/ft-lauderdale-2199/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=ftlauderdale,403,False,32,,False,get,100,fake_website
Clearwater,Clearwater Beach FL,Accountants,La Rusa,(813) 867-7111,http://www.larusatax.com/,Yes,4.6,550,"2380 Drew St STE 2, Clearwater, FL 33765, USA",ChIJwy9QaUmwwogRLaxYAgS5S_o,fake,True,https://www.larusatax.com/,200,True,4769,https://www.larusatax.com/,False,head,100,fake_website
Jacksonville,Mandarin Jacksonville FL,Plumbers,Superior Plumbing & Pipe Lining,(904) 238-8001,http://superiorplumbingjax.com/,Yes,4.9,510,"1204 St Johns Bluff Rd N, Jacksonville, FL 32225, USA",ChIJ7USTiG_n5YgRmy0m_WjyLv4,fake,False,http://superiorplumbingjax.com/,403,False,546,,False,get,100,fake_website
Fort Lauderdale,Pompano Beach FL,Accountants,RS ACCOUNTING AND TAX SERVICES INC,(954) 623-7615,https://www.rsaccountingtax.com/,Yes,4.9,453,"10 Fairway Dr #307, Deerfield Beach, FL 33441, USA",ChIJ2xFnVjkF2YgR2fn4tGLbEn8,fake,True,https://www.rsaccountingtax.com/,429,False,1717,,False,head,100,fake_website
Jacksonville,Mandarin Jacksonville FL,HVAC companies,Guardian Heating and Air,(904) 776-4225,http://www.getcooljax.com/,Yes,5,404,"2061 Emerson St Suite B, Jacksonville, FL 32207, USA",ChIJCT1y5sud9aIRuhO8jprHBEI,fake,True,https://www.getcooljax.com/,200,True,3282,https://www.getcooljax.com/,False,head,100,fake_website
Jacksonville,Mandarin Jacksonville FL,Chiropractors,San Jose Chiropractic - Jacksonville Chiropractor,(904) 683-4476,https://www.sanjosechirojax.com/,Yes,5,404,"2950 Halcyon Ln STE 201, Jacksonville, FL 32223, USA",ChIJV5nBsMLO5YgR94GA_jUkC_A,fake,True,https://www.sanjosechirojax.com/,429,False,1551,,False,head,100,fake_website
Jacksonville,San Marco Jacksonville FL,Dentists,River Oaks Dental,(904) 348-0416,http://www.riveroaksdentaljax.com/,Yes,5,381,"6120 San Jose Blvd, Jacksonville, FL 32217, USA",ChIJnaLFJOTJ5YgRkVYFl1xuPJg,fake,True,https://www.riveroaksdentaljax.com/,200,True,3262,https://www.riveroaksdentaljax.com/,False,head,100,fake_website
Jacksonville,Southside Jacksonville FL,Dentists,Thrive Dental Care,(904) 878-2340,http://www.thrivedentaljax.com/,Yes,5,377,"9347 Baymeadows Rd #105, Jacksonville, FL 32256, USA",ChIJs0GmtTrL5YgRse8haCk1gCY,fake,True,https://thrivedentaljax.com/,200,True,4153,https://thrivedentaljax.com/,False,head,100,fake_website
Tampa,Seminole Heights Tampa FL,Pest control,Terminix Commercial,(813) 438-4335,https://www.terminix.com/exterminators/fl/tampa-2146/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=tampa,Yes,5,321,"4312 N 56th St, Tampa, FL 33610, USA",ChIJc0QuOL3FwogR4cAc8D5WbgA,fake,True,https://www.terminix.com/exterminators/fl/tampa-2146/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=local&utm_term=tampa,403,False,111,,False,get,100,fake_website
Jacksonville,Southside Jacksonville FL,Chiropractors,Chiropractic Injury Solutions,(904) 300-3114,https://chiropractorjax.com/,Yes,5,318,"4244 University Blvd S #4, Jacksonville, FL 32216, USA",ChIJM6VGDu-15YgR8LmW8iu5L1E,fake,True,https://chiropractorjax.com/,200,True,2019,,False,head,100,fake_website
West Palm Beach,Palm Beach Gardens FL,Accountants,Five Star Accounting And Tax Solutions,(561) 228-6172,http://www.fivestaraccountingandtax.com/,Yes,5,312,"2101 Vista Pkwy #262, West Palm Beach, FL 33411, USA",ChIJn-UvHXMp2YgRKF5gFwNo-kQ,fake,True,https://fivestaraccountingandtax.com/,200,True,2931,https://fivestaraccountingandtax.com/,False,get,100,fake_website
Orlando,College Park Orlando FL,Accountants,Primely Tax,(321) 236-0200,https://primelytax.com/?utm_source=google&utm_medium=google+meu+negocio&utm_campaign=site,Yes,5,305,"8803 Futures Dr SUITE 2, Orlando, FL 32819, USA",ChIJSZY0SlN_54gRbWG8Fctlq2c,fake,True,https://primelytax.com/?utm_source=google&utm_medium=google%20meu%20negocio&utm_campaign=site,200,True,4389,https://primelytax.com/?utm_source=google&utm_medium=google%20meu%20negocio&utm_campaign=site,False,head,100,fake_website
Jacksonville,Southside Jacksonville FL,Chiropractors,Vitality Family Chiropractic and Wellness Center,(904) 434-3465,https://www.vitalitycenterjax.com/,Yes,4.9,298,"3636 University Blvd S Suite B3, Jacksonville, FL 32216, USA",ChIJ666MPuC15YgRmewr9CgEjCg,fake,True,https://www.vitalitycenterjax.com/,200,True,2258,,False,head,100,fake_website
Jacksonville,Mandarin Jacksonville FL,Pool service companies,Paragon Pools,(904) 460-3900,https://www.paragonpoolsjax.com/,Yes,4.9,293,"11251 Business Park Blvd Suite 9, Jacksonville, FL 32256, USA",ChIJJQhPxVXJ5YgReniSKcfWyrY,fake,True,https://paragonpoolsjax.com/,200,True,2711,https://paragonpoolsjax.com/,False,head,100,fake_website
Jacksonville,Riverside Jacksonville FL,Dentists,Southern Smiles by Bethany Burton DMD,(904) 389-3451,https://www.southernsmilesjax.com/,Yes,4.9,286,"2522 Oak St, Jacksonville, FL 32204, USA",ChIJSfVohn-35YgRw-nTQsoyFBA,fake,True,https://www.southernsmilesjax.com/,200,True,1527,,False,head,100,fake_website
Kissimmee,Poinciana FL,Accountants,Refundable Tax Services LLC,(718) 833-2066,http://refundabletax.com/,Yes,5,285,"3275 S John Young Pkwy STE 830, Kissimmee, FL 34746, USA",ChIJ4wxWerNawokRbMA9Hc3GW_g,fake,True,https://refundabletax.com/,200,True,4072,https://refundabletax.com/,False,head,100,fake_website
Kissimmee,St Cloud FL,Pest control,Terminix,(833) 396-0517,https://www.terminix.com/exterminators/fl/st-cloud-208251/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=satellite_208251&utm_term=stcloud,Yes,5,279,"2005 Murcott Dr Units D & E, St Cloud, FL 34771, USA",ChIJrQazaziN3YgRQCFvVRqekPk,fake,True,https://www.terminix.com/exterminators/fl/st-cloud-208251/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=satellite_208251&utm_term=stcloud,403,False,191,,False,get,100,fake_website
Jacksonville,San Marco Jacksonville FL,Dentists,Mckinney Dental,(904) 745-5115,http://www.mckinneydentaljax.com/,Yes,4.8,269,"9180 Merrill Rd, Jacksonville, FL 32225, USA",ChIJCQdv4Yiz5YgRgQMB4KAQM3w,fake,True,https://mckinneydentaljax.com/,200,True,2982,https://mckinneydentaljax.com/,False,get,100,fake_website
Jacksonville,Southside Jacksonville FL,Chiropractors,Lakewood Chiropractic,(904) 733-7020,http://www.lakewoodchiropracticjax.com/,Yes,5,268,"2222 University Blvd W, Jacksonville, FL 32217, USA",ChIJV0_n_ie25YgR9b4Ks_MB9m8,fake,True,https://www.lakewoodchiropracticjax.com/,200,True,2926,https://www.lakewoodchiropracticjax.com/,False,head,100,fake_website
St. Petersburg,Pinellas Park FL,Pool service companies,Pools Next Door,(727) 275-2109,https://www.poolsnextdoor.com/,Yes,4.8,258,"9354 Oakhurst Rd, Seminole, FL 33776, USA",ChIJ-eSI8PCRwogRfDOKt65P9HQ,fake,True,https://www.poolsnextdoor.com/,202,True,1063,,False,get,100,fake_website
Kissimmee,Downtown Kissimmee FL,Accountants,Leonardo Tax Services LLC,(407) 724-7978,https://www.facebook.com/leonardotaxes/,Yes,4.9,233,"24 Broadway, Kissimmee, FL 34741, USA",ChIJzSys2yaE3YgRfCcgAvldknM,fake,True,https://www.facebook.com/leonardotaxes/,200,True,326,,False,head,100,fake_website
Lakeland,Downtown Lakeland FL,Pest control,Terminix,(321) 732-6763,https://www.terminix.com/exterminators/fl/lakeland-25915/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=satellite_25915&utm_term=lakeland,Yes,4.9,232,"3903 Industry Blvd, Lakeland, FL 33811, USA",ChIJF6itVK853YgRtHL5MiWt14Q,fake,True,https://www.terminix.com/exterminators/fl/lakeland-25915/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=satellite_25915&utm_term=lakeland,403,False,37,,False,get,100,fake_website
Jacksonville,Mandarin Jacksonville FL,Med spas,Ageless Rejuvenation Center,(904) 990-0845,https://agelessjax.com/,Yes,4.8,229,"10210 San Jose Blvd Ste 4, Jacksonville, FL 32257, USA",ChIJmRoBEjjJ5YgRU_LOQ6FxFs4,fake,True,https://www.agelessjax.com/,200,True,3642,https://www.agelessjax.com/,False,head,100,fake_website
Jacksonville,Riverside Jacksonville FL,Plumbers,PureFlo Plumbing,(904) 803-0495,http://purefloplumbingjax.com/,Yes,4.9,226,"504 Chatham St, Jacksonville, FL 32254, USA",ChIJy35fvj275YgR_yrNBsKD4v0,fake,True,https://purefloplumbingjax.com/,200,True,3490,https://purefloplumbingjax.com/,False,head,100,fake_website
Jacksonville,Southside Jacksonville FL,Real estate agents,Root Realty,(904) 814-0022,http://www.rootrealtyjax.com/,Yes,5,220,"2574 Herschel St, Jacksonville, FL 32204, USA",ChIJbRGV63m35YgRuoSN4m4Y6ik,fake,True,https://www.rootrealtyjax.com/,200,True,4407,https://www.rootrealtyjax.com/,False,head,100,fake_website
Jacksonville,Southside Jacksonville FL,Chiropractors,SHAW CHIROPRACTIC,(904) 997-1349,http://www.shawchirojax.com/,Yes,5,214,"8705 Perimeter Park Blvd SUITE 6, Jacksonville, FL 32216, USA",ChIJiw1YRn615YgR3HoRg8TtR0k,fake,True,https://shawchirojax.com/,200,True,4127,https://shawchirojax.com/,False,get,100,fake_website
West Palm Beach,Palm Beach Gardens FL,Chiropractors,Performance and Wellness Chiropractic,(561) 402-4701,http://www.performanceandwellnesschiropractic.com/,Yes,5,200,"11380 Prosperity Farms Rd Suite D, unit 113, Palm Beach Gardens, FL 33410, USA",ChIJl8qFV5gq2YgRoJ0EE1qIZcQ,fake,True,https://www.facebook.com/performanceandwellnesschiropractic,200,True,821,https://www.facebook.com/performanceandwellnesschiropractic,False,get,100,fake_website
Jacksonville,Mandarin Jacksonville FL,Landscapers,Earth Works Jax Lawn Care and Landscaping,(904) 996-0712,https://www.earthworksjax.com/,Yes,4.9,195,"1119 St Johns Bluff Rd N, Jacksonville, FL 32225, USA",ChIJr2LrqpC15YgRZICkwsj6B9s,fake,True,https://www.earthworksjax.com/,200,True,2304,,False,head,95,fake_website
Jacksonville,San Marco Jacksonville FL,Cleaning companies,HouseBright Exterior Cleaning,(904) 990-8886,http://housebrightjax.com/,Yes,5,192,"1529 Emerson St, Jacksonville, FL 32207, USA",ChIJ6apojaC35YgRlXeL9tNsqJE,fake,True,https://housebrightjax.com/,200,True,3959,https://housebrightjax.com/,False,head,99,fake_website
Jacksonville,Mandarin Jacksonville FL,Med spas,Tranquil Spa & Wellness,(904) 619-6064,https://tranquilwellnessjax.com/,Yes,4.8,189,"9633 Old St Augustine Rd, Jacksonville, FL 32257, USA",ChIJZT632lzJ5YgRIiYn6br8_KE,fake,True,https://tranquilwellnessjax.com/,200,True,1974,,False,head,95,fake_website
Jacksonville,Fleming Island FL,Med spas,Dermave Spa,(904) 664-4156,https://www.dermavespajax.com/,Yes,4.7,188,"1409 Kingsley Ave Building 5, Orange Park, FL 32073, USA",ChIJw0o68l3F5YgRaKCJ163Ti2E,fake,True,https://dermavespajax.com/,200,True,5464,https://dermavespajax.com/,False,get,100,fake_website
Jacksonville,Southside Jacksonville FL,Plumbers,Sweeney Plumbing,(904) 803-6437,https://sweeneyjax.com/?utm_source=GBPlisting,Yes,4.9,184,"812 Alderman Rd, Jacksonville, FL 32211, USA",ChIJ2bYzFOsIBokRy6TOE728p_I,fake,True,https://sweeneyjax.com/?utm_source=GBPlisting,200,True,1553,,False,head,95,fake_website
Orlando,Dr Phillips Orlando FL,Accountants,Red Square Accounting & Tax,(407) 717-8150,http://www.redsquaretax.com/,Yes,5,184,"6052 Turkey Lake Rd Suite 144, Orlando, FL 32819, USA",ChIJlfB8gRp554gRgnPJ3G4QeIk,fake,False,http://www.redsquaretax.com/,202,True,977,,False,get,95,fake_website
Jacksonville,Riverside Jacksonville FL,Real estate agents,Traditions Realty LLC,(904) 683-5230,http://www.traditionsjax.com/,Yes,4.3,175,"1046 Riverside Ave, Jacksonville, FL 32204, USA",ChIJh-Jclnm35YgRkScNrkhw_CI,fake,True,https://traditionsjax.com/,200,True,4921,https://traditionsjax.com/,False,head,99,fake_website
Lakeland,Winter Haven FL,Accountants,Ridgeview Accounting & Tax,(863) 224-8492,http://ridgeview-tax.com/,Yes,5,174,"608 Ingraham Ave, Haines City, FL 33844, USA",ChIJl-IxOxpz3YgR0pusayfGUVY,fake,False,http://ridgeview-tax.com/,200,True,2266,,False,head,95,fake_website
Jacksonville,San Marco Jacksonville FL,Roofers,E2 Roofing Jacksonville,(904) 467-7943,https://www.e2roofingjax.com/,Yes,4.8,173,"6900 Philips Hwy #31, Jacksonville, FL 32216, USA",ChIJnchoIqvJ5YgRVITmFwEoPs4,fake,True,https://www.e2roofingjax.com/,200,True,2614,,False,head,95,fake_website
Jacksonville,Fleming Island FL,Roofers,"D & D Roofing, LLC",(904) 377-8778,https://ddroofingjax.com/,Yes,4.9,161,"4877 Raggedy Point Rd, Fleming Island, FL 32003, USA",ChIJ__-vmvav5YgRejWAtTxppNc,fake,True,https://ddroofingjax.com/,dead,False,,,True,get,100,fake_website
Jacksonville,Riverside Jacksonville FL,Remodelers,Kitchen Design Gallery,(904) 721-0310,http://www.kdgjax.com/?utm_source=omg-gbp&utm_medium=webclick,Yes,5,160,"6340 Beach Blvd, Jacksonville, FL 32216, USA",ChIJ6Sv1HTO15YgRX-In4rytXCc,fake,True,https://kdgjax.com/?utm_source=omg-gbp&utm_medium=webclick,200,True,5215,https://kdgjax.com/?utm_source=omg-gbp&utm_medium=webclick,False,get,100,fake_website
Kissimmee,Downtown Kissimmee FL,Accountants,Fail Safe Accounting LLC,(407) 201-7988,https://www.failsafetax.com/,Yes,4.9,160,"20 S Rose Ave STE 4, Kissimmee, FL 34741, USA",ChIJLVh27xOE3YgR-FacfWe199c,fake,True,https://www.failsafetax.com/,200,True,3253,,False,head,99,fake_website
Lakeland,Downtown Lakeland FL,Pest control,Florida Pestworx,(863) 738-1270,http://www.flpestworx.com/,Yes,5,156,"4237 Homewood Ln, Lakeland, FL 33811, USA",ChIJSZhWofOrvW0Ri2IePE_J-IA,fake,True,https://www.flpestworx.com/,200,True,4407,https://www.flpestworx.com/,False,head,99,fake_website
Jacksonville,Mandarin Jacksonville FL,Electricians,Current Electrical Contractors,(904) 891-7050,https://currentelectrical-jax.com/,Yes,5,156,"6000 Philips Hwy #5, Jacksonville, FL 32216, USA",ChIJodOacDvP5YgRCAo5VEk3EMQ,fake,True,https://currentelectrical-jax.com/,200,True,2921,,False,head,95,fake_website
Jacksonville,Riverside Jacksonville FL,Roofers,"READY ROOFING, LLC",(904) 404-9849,https://readyroofingjax.com/,Yes,4.7,155,"5105 Philips Hwy Suite 205, Jacksonville, FL 32207, USA",ChIJMcI6Zty35YgRQHdKE859lbw,fake,True,https://readyroofingjax.com/,403,False,1169,,False,get,100,fake_website
Jacksonville,Mandarin Jacksonville FL,Roofers,Sea Glass Construction and Roofing,(904) 274-1414,https://www.seaglassjax.com/,Yes,5,148,"5875 Mining Terrace Ste 104, Jacksonville, FL 32257, USA",ChIJp_MFIr7L5YgRRZUvACqahY0,fake,True,https://www.seaglassjax.com/,200,True,1508,,False,head,95,fake_website
Jacksonville,Southside Jacksonville FL,Electricians,Apple Electric,(904) 476-7359,https://www.appleelectricjax.com/,Yes,5,136,"6106 Bennett Rd, Jacksonville, FL 32216, USA",ChIJrV-oxGJJ5IgRGdFJi0j8nyQ,fake,True,https://www.appleelectricjax.com/,200,True,2223,,False,head,95,fake_website
Jacksonville,Southside Jacksonville FL,Remodelers,HOME RENOVATIONS JAX LLC,(904) 566-1941,https://sites.google.com/view/homerenovationsjax/home,Yes,5,133,"13163 Ranch Rd #3307, Jacksonville, FL 32218, USA",ChIJ-_VZDSW35YgRSidhZ2W4rbU,fake,True,https://sites.google.com/view/homerenovationsjax/home,200,True,333,,False,head,95,fake_website
Tampa,Wesley Chapel FL,Pest control,Terminix,(813) 705-6876,https://www.terminix.com/exterminators/fl/lutz-204352/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=satellite_204352&utm_term=lutz,Yes,4.9,126,"4450 Pet Ln Suite 104, Lutz, FL 33559, USA",ChIJzaFtTJmxwogRWrPlGI4x-Vs,fake,True,https://www.terminix.com/exterminators/fl/lutz-204352/?utm_source=gmb-listing&utm_medium=organic&utm_campaign=satellite_204352&utm_term=lutz,403,False,112,,False,get,100,fake_website
