city,area,industry,name,phone,website,has_website,rating,review_count,address,place_id,pipeline_stage,fake_tier,http_status,redirect_url,response_ms,has_ssl,priority_score
Fort Lauderdale,Las Olas Fort Lauderdale FL,Roofers,SummitPoint Roofing Co,(954) 250-2660,,No,5.0,4,"200 S Andrews Ave, Fort Lauderdale, FL 33301, USA",ChIJCSPzxBsB2YgRhHsCx_-EeFo,no_website,,,,,False,100
Fort Lauderdale,Victoria Park Fort Lauderdale FL,Electricians,Edison Electricians of Fort Lauderdale,(888) 675-0975,,No,4.3,4,"1110 NE 8th Ave Ste 103, Fort Lauderdale, FL 33304, USA",ChIJE1_KDsEB2YgR3R0xB7OEWUQ,no_website,,,,,False,100
Fort Lauderdale,Wilton Manors FL,Accountants,Elevate Tax & Bookkeeping,(312) 487-6786,,No,5.0,4,"3333 N Federal Hwy, Oakland Park, FL 33306, USA",ChIJm8I-YgAB2YgR18NRIx8CnNE,no_website,,,,,False,100
Fort Lauderdale,Wilton Manors FL,Remodelers,A & A Construction Co Inc,(954) 914-9780,,No,3.8,4,"423 NE 26th St, Wilton Manors, FL 33305, USA",ChIJ3_TbrZ0B2YgRZ19tZPaORcg,no_website,,,,,False,100
Fort Lauderdale,Wilton Manors FL,Remodelers,Asi Southern Construction Services,(954) 675-7396,,No,5.0,4,"2201 Wilton Dr suite 10, Wilton Manors, FL 33305, USA",ChIJZQjD3LUB2YgRGU-7q-JS7R4,no_website,,,,,False,100
Fort Lauderdale,Plantation FL,Cleaning companies,Up Maids Cleaning Services,(954) 908-6498,,No,4.0,4,"498 Westree Ln, Plantation, FL 33324, USA",ChIJD346rMQH2YgRDkCm42SysvE,no_website,,,,,False,100
Fort Lauderdale,Plantation FL,HVAC companies,Plantation HVAC Cooling Service,(754) 242-7878,,No,5.0,4,"1461 S University Dr, Plantation, FL 33324, USA",ChIJcWwmOgAH2YgRGY2_hNeiUp0,no_website,,,,,False,100
Fort Lauderdale,Coral Springs FL,HVAC companies,Coral Springs HVAC Cooling Service,(945) 219-3025,,No,5.0,4,"2359 N University Dr, Coral Springs, FL 33065, USA",ChIJgSE_XgAF2YgRKnt-Hz4tKPg,no_website,,,,,False,100
Fort Lauderdale,Tamarac FL,Remodelers,Best In Class Remodeling & Restoration,(954) 280-6694,,No,4.0,4,"12 NW 85th Ct, Tamarac, FL 33321, USA",ChIJ7R5QshGx2YgRBTYtnRoIYCM,no_website,,,,,False,100
Fort Lauderdale,Hallandale Beach FL,Landscapers,Edwards Landscaping LLC,(754) 207-9400,,No,5.0,4,"402 NW 5th Ave, Hallandale Beach, FL 33009, USA",ChIJt_esw4er2YgRyK-e0KpiiZo,no_website,,,,,False,100
Fort Lauderdale,Las Olas Fort Lauderdale FL,Cleaning companies,Renovapure Post-Construction Cleaning Ft Lauderdale,(954) 287-3377,,No,5.0,3,"223 S Federal Hwy, Fort Lauderdale, FL 33301, USA",ChIJ8WqVyXoB2YgRlj5SOBhhENY,no_website,,,,,False,100
Fort Lauderdale,Wilton Manors FL,Accountants,Ewart James S CPA,(954) 563-3299,,No,5.0,3,"1881 NE 26th St #228, Wilton Manors, FL 33305, USA",ChIJSZQQiJ8B2YgR8MFUyuE3S4w,no_website,,,,,False,100
Fort Lauderdale,Cypress Creek Fort Lauderdale FL,Accountants,Giulio Staiano CPA,(954) 977-0900,,No,5.0,3,"2953 W Cypress Creek Rd STE 101, Fort Lauderdale, FL 33309, USA",ChIJ__lrIIsD2YgRCH3IExC186s,no_website,,,,,False,100
Fort Lauderdale,Coral Springs FL,HVAC companies,Coral Springs HVAC Services,(954) 639-4909,,No,5.0,3,"9877 Westview Dr APT 637, Coral Springs, FL 33076, USA",ChIJSV-q2r8a2YgRYPnuIIb_nEc,no_website,,,,,False,100
Fort Lauderdale,Deerfield Beach FL,Plumbers,Deerfield Plumbing & Repipe,(754) 345-0967,,No,5.0,3,"3313 W Hillsboro Blvd, Deerfield Beach, FL 33442, USA",ChIJjb7SNhAd2YgRhqgSCNScU6M,no_website,,,,,False,100
Fort Lauderdale,Hallandale Beach FL,Plumbers,Moore Plumbing | Plumbing Hallandale fl,(877) 317-9548,,No,4.7,3,"1250 E Hallandale Beach Blvd, Hallandale Beach, FL 33009, USA",ChIJH9FtSYKs2YgR1GFrsElI8_0,no_website,,,,,False,100
Fort Lauderdale,Hallandale Beach FL,Pest control,PestPrevent Pros,(754) 315-2363,,No,5.0,3,"103 SW 10th Terrace, Hallandale Beach, FL 33009, USA",ChIJX1FTFy2s2YgRTCt5SWyEg3I,no_website,,,,,False,100
Fort Lauderdale,Wilton Manors FL,Accountants,Marc Labossiere PA,(954) 763-4214,,No,5.0,2,"2637 N Andrews Ave, Wilton Manors, FL 33311, USA",ChIJIw_4tqcB2YgRE2cxSayIp-w,no_website,,,,,False,100
Fort Lauderdale,Wilton Manors FL,Pest control,Pest Control Fort Lauderdale,(754) 704-6486,,No,5.0,2,"1492 NW 19th St, Fort Lauderdale, FL 33311, USA",ChIJcZ_2jucB2YgRTT75upqVjqY,no_website,,,,,False,100
Fort Lauderdale,Plantation FL,Pool service companies,Pool Service Florida,(954) 702-8847,,No,5.0,2,"428 nw 70 th ave, suite 137, Plantation, FL 33313, USA",ChIJeTJO_0UG2YgRNuagq762Xtw,no_website,,,,,False,100
Fort Lauderdale,Plantation FL,Roofers,Roofing Company Davie,(754) 328-5911,,No,5.0,2,"3325 S University Dr Ste.149, Davie, FL 33328, USA",ChIJ3_qbKrSp2YgRaNJ05HrkE1E,no_website,,,,,False,100
Fort Lauderdale,Plantation FL,HVAC companies,Plantation AC Services,(954) 376-7427,,No,5.0,2,"6901 W Broward Blvd b7, Plantation, FL 33317, USA",ChIJHz6woBwH2YgRBEDUEpzWGbg,no_website,,,,,False,100
Fort Lauderdale,Sunrise FL,Cleaning companies,Palmer's Elite Cleaning Services,(786) 734-0126,,No,5.0,2,"Grande St, Sunrise, FL 33351, USA",ChIJMyGyAvMH2YgRcv5_y54DU2U,no_website,,,,,False,100
Fort Lauderdale,Sunrise FL,Roofers,United Roofing Sunrise,(754) 353-0155,,No,5.0,2,"3801 N University Dr Ste.130, Sunrise, FL 33351, USA",ChIJMWP45C0H2YgRE-a3aH-4lTk,no_website,,,,,False,100
Fort Lauderdale,Tamarac FL,Cleaning companies,"Sparkling Kleen, LLC",(786) 512-6530,,No,5.0,2,"8290 NW 68th Ave, Tamarac, FL 33321, USA",ChIJCY32DqgF2YgRFUWPyrHnLOs,no_website,,,,,False,100
Fort Lauderdale,Hallandale Beach FL,HVAC companies,Cool Flow AC,(954) 874-5179,,No,5.0,2,"1985 S Ocean Dr Ste GL-3, Hallandale Beach, FL 33009, USA",ChIJRb6Ar5is2YgRUcwdh7Zl8pU,no_website,,,,,False,100
Fort Lauderdale,Las Olas Fort Lauderdale FL,Electricians,Bautista Electric,(305) 494-6262,,No,5.0,1,"1314 E Las Olas Blvd, Fort Lauderdale, FL 33301, USA",ChIJ3-NsibMB2YgRNkQqYbST3cg,no_website,,,,,False,100
Fort Lauderdale,Las Olas Fort Lauderdale FL,Electricians,Charging Florida,(866) 378-2115,,No,5.0,1,"300 SE 2nd St suite 600, Fort Lauderdale, FL 33301, USA",ChIJ3XgFMSIB2YgRBtqb-Q6-SX8,no_website,,,,,False,100
Fort Lauderdale,Wilton Manors FL,Plumbers,Roberts & Sons Plumbing Inc,(954) 741-3033,,No,5.0,1,"2246 NE 11th Ave, Wilton Manors, FL 33305, USA",ChIJNctXFpoB2YgREf35RNGEwD8,no_website,,,,,False,100
Fort Lauderdale,Cypress Creek Fort Lauderdale FL,Accountants,Accounting Department-The Southeast,(954) 306-2018,,No,5.0,1,"1500 W Cypress Creek Rd # 107, Fort Lauderdale, FL 33309, USA",ChIJCdJPtr8D2YgRdGCo8ycyfkU,no_website,,,,,False,100
Fort Lauderdale,Lauderdale-by-the-Sea FL,Accountants,Bryan & Associates PA,(954) 772-7655,,No,5.0,1,"221 Commercial Blvd, Lauderdale-By-The-Sea, FL 33308, USA",ChIJAYc7BQoC2YgRVDe560k_f-I,no_website,,,,,False,100
Fort Lauderdale,Plantation FL,Cleaning companies,Eco team Cleaning LLC,(954) 598-2854,,No,5.0,1,"7648 NW 5th St, Plantation, FL 33324, USA",ChIJza9gPi4H2YgRuIfW0cy9uCg,no_website,,,,,False,100
Fort Lauderdale,Plantation FL,Roofers,Pros Roofing Plantation,(754) 328-5909,,No,5.0,1,"1727 N University Dr #111, Plantation, FL 33322, USA",ChIJRVH8DKQH2YgRcC7BsfIPVyI,no_website,,,,,False,100
Fort Lauderdale,Deerfield Beach FL,Landscapers,Schulz Landscape Services,(954) 596-0600,,No,5.0,1,"10 Helwig Terrace, Pompano Beach, FL 33064, USA",ChIJLxN-22kd2YgREf-7wxmI6vI,no_website,,,,,False,100
Fort Lauderdale,Sunrise FL,Remodelers,MVC Millwork and Remodeling,(954) 909-6793,,No,5.0,1,"2494 NW 85th Ave, Sunrise, FL 33322, USA",ChIJc2ixotG3qS0Rr7GgErI9wmM,no_website,,,,,False,100
Fort Lauderdale,Tamarac FL,Roofers,Tops Roofing Tamarac,(754) 353-0157,,No,5.0,1,"7421 N University Dr Unit 137, Tamarac, FL 33321, USA",ChIJB3cu868F2YgRg6uy32W5uHo,no_website,,,,,False,100
Fort Lauderdale,Wilton Manors FL,Accountants,AA Accounting and Tax Company,(954) 763-4214,,No,,0,"2637 N Andrews Ave, Wilton Manors, FL 33311, USA",ChIJI47iBgQB2YgRDQGOFn5MoQo,no_website,,,,,False,100
Fort Lauderdale,Wilton Manors FL,Remodelers,Unparalleled Peerless Remodeling,(754) 310-6482,,No,,0,"2331 FL-811, Wilton Manors, FL 33305, USA",ChIJAdQp_rwB2YgRAN0jgavSFzE,no_website,,,,,False,100
Fort Lauderdale,Cypress Creek Fort Lauderdale FL,Electricians,Electrician near me LLC,(954) 866-8887,,No,,0,"315 NE 3rd Ave Unit 103 suite 13, Fort Lauderdale, FL 33301, USA",ChIJsYuAuWEB2YgRZVltUH_UZDA,no_website,,,,,False,100
Fort Lauderdale,Plantation FL,Remodelers,Superior Top Remodeling,(754) 289-9982,,No,,0,"1710 FL-817, Plantation, FL 33322, USA",ChIJsbLkk08H2YgRoLv_NpoXVWY,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Plumb-Pal Plumbing,(904) 300-2384,,No,5.0,253,"1310 Pinewood Rd, Jacksonville Beach, FL 32250, USA",ChIJ_QCNx7T3s60RGI5zwhjH2Ok,no_website,,,,,False,100
Jacksonville,Riverside Jacksonville FL,Accountants,The Tax Office,(904) 577-0086,,No,5.0,139,"6817 Southpoint Pkwy Ste 1601, Jacksonville, FL 32216, USA",ChIJySqwOwm15YgR_f2trcaPxDo,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Plumbers,ROOTER EXPRESS OF JAX LLC,(904) 909-1763,,No,5.0,132,"11648 Pine Acres Rd, Jacksonville, FL 32223, USA",ChIJa3S5Gy3P5YgRsq9wnWAkYdM,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Landscapers,Millers Irrigation Services LLC,(904) 236-7976,,No,5.0,113,"12748 Fernbank Ln, Jacksonville, FL 32223, USA",ChIJ6QlXV-XP5YgREM3vhq7hy-M,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Accountants,Arlington Tax Services,(904) 379-2165,,No,5.0,90,"1551 Cesery Blvd, Jacksonville, FL 32211, USA",ChIJB2eBfG2z5YgRViH6KiRCkMo,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Plumbers,Harry H Hill Plumbing Inc,(904) 389-1909,,No,5.0,74,"12 Widener Way, Orange Park, FL 32073, USA",ChIJ50NpPuTF5YgRR30Zlam_lLU,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Roofers,"Alton Roofing Services, LLC",(904) 235-5224,,No,4.7,69,"5352 Hwy Ave, Jacksonville, FL 32254, USA",ChIJCQEqC9C55YgROupuz8aLhBc,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Landscapers,"GPE Groundskeeping, Inc",(904) 536-0907,,No,4.9,64,"14245 Drakes Point Dr, Jacksonville, FL 32224, USA",ChIJAQAA6c5L5IgRdmFU_2X6fbk,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Tom Plumb,(904) 386-9853,,No,5.0,62,"1100 Seagate Ave, Neptune Beach, FL 32266, USA",ChIJj2d5zCtJ5IgRJ-ZgyAIU9mo,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Landscapers,Jungle Life Landscape LLC,(904) 423-6024,,No,4.6,50,"11547 Sedgemoore Dr E, Jacksonville, FL 32223, USA",ChIJVVXFec7O5YgRdG7-VUETbbA,no_website,,,,,False,100
Jacksonville,Riverside Jacksonville FL,Landscapers,Heroic Landscapes,(904) 303-6819,,No,5.0,47,"718 Monte Carlo Rd, Jacksonville, FL 32216, USA",ChIJs6CJU7O15YgR08T9rXGtSzs,no_website,,,,,False,100
Jacksonville,St. Johns Town Center Jacksonville FL,Plumbers,Stevenson plumbing,(904) 762-6830,,No,5.0,38,"6834 Brandemere Rd S, Jacksonville, FL 32211, USA",ChIJ4eYd-eWOBGER2xWy3ECggfk,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,HVAC companies,Jacksonville Air Conditioning & Heating,(904) 590-5225,,No,5.0,34,"77HG+3C, Jacksonville, FL 32210, USA",ChIJ_____2-45YgR59yfwf-wxvg,no_website,,,,,False,100
Jacksonville,San Marco Jacksonville FL,Electricians,Munson & Bryan Electric Co Inc,(904) 396-6689,,No,3.7,32,"3434 St Augustine Rd, Jacksonville, FL 32207, USA",ChIJvx0ffUy25YgRPgMZjtOkIxI,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Electricians,Spower solutions corporation,(857) 417-3952,,No,5.0,32,"9506 Hood Rd Unit 4, Jacksonville, FL 32257, USA",ChIJbyxzpJgSIS8RAM20iq9paCo,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Electricians,Master Electric Llc,(844) 642-0095,,No,3.8,32,"7447 Salisbury Rd, Jacksonville, FL 32256, USA",ChIJycLRK2vK5YgRX1oBZzTt4bA,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Electricians,B & C Electric Inc,(561) 771-6455,,No,4.6,28,"N/A, Jacksonville, FL 32235, USA",ChIJ-eRa7EO25YgRYdCc_r96GP0,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Remodelers,Everett’s Custom Renovations LLc,(904) 418-3571,,No,4.7,26,"7881 Steamboat Springs Ct, Jacksonville, FL 32210, USA",ChIJc8s27PDH5YgRni4IYdnvBgU,no_website,,,,,False,100
Jacksonville,St. Johns Town Center Jacksonville FL,Electricians,Stuart Jones Electric Inc,(904) 786-0111,,No,4.4,25,"2231 Corporate Square Blvd #3, Jacksonville, FL 32216, USA",ChIJ44Ja-cK45YgR1tRDR_s-vGk,no_website,,,,,False,100
Jacksonville,Oceanway Jacksonville FL,Landscapers,Living Branches Lawn and Landscapes,(904) 401-1148,,No,5.0,25,"12094 Chester Creek Rd, Jacksonville, FL 32218, USA",ChIJR00d8BSh5YgRKEpP6PqxvUU,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Roofers,Monahan Roofing Contractors,(904) 221-0059,,No,4.7,25,"2050 Kings Cir S, Neptune Beach, FL 32266, USA",ChIJv1CDqFtJ5IgREz7WG9U2Dz8,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Accountants,X,(904) 247-3160,,No,4.3,24,"1511 Penman Rd # B, Jacksonville Beach, FL 32250, USA",ChIJZ5KcznJJ5IgR-7VFQ2RK4bU,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Landscapers,Peachtree Outdoor Services LLC,(570) 202-6524,,No,3.7,23,"1235 Challen Ave, Jacksonville, FL 32205, USA",ChIJaXunpTW45YgRiWrBJEOws-w,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Electricians,Arlington Auto Electric,(904) 743-3900,,No,4.4,23,"5949 Arlington Rd, Jacksonville, FL 32211, USA",ChIJhRnMX-e15YgRVUHXHqlvfCU,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Accountants,WL Bookkeeping and taxes LLC,(904) 469-4393,,No,5.0,23,"6054 Arlington Expressway Service Rd #8, Jacksonville, FL 32211, USA",ChIJZxBKcpa15YgR-5mM-0We4SU,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Remodelers,Beaches Home Solutions,(904) 372-3136,,No,5.0,23,"1715 Penman Rd, Jacksonville Beach, FL 32250, USA",ChIJ2wAvC5hJ5IgRQiaGKHihTeU,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Cleaning companies,"Phoenix Deluxe Cleaning, LLC",(904) 397-5353,,No,4.8,21,"50 N Laura St Suite 2500, Jacksonville, FL 32202, USA",ChIJMaFjEBe35YgRtrfXmMg0Bfo,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Plumbers,Styles Smith Plumbing Inc,(904) 241-4131,,No,4.7,21,"1537 Penman Rd, Jacksonville Beach, FL 32250, USA",ChIJDeX1sHJJ5IgRl_K55R7d2RA,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Pest control,Mantis Lawn & Pest Control Inc,(904) 925-6949,,No,4.4,20,"3136 Moody Ave, Orange Park, FL 32065, USA",ChIJ-2tDrkLE5YgRqbz0C8Jnvrs,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Pest control,CritterCatchers,(904) 706-0983,,No,5.0,19,"3100/5 US-17, Jacksonville, FL 32206, USA",ChIJe6IYYr_3YIgR8OPSIO10hHI,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Remodelers,Bath and kitchen remodeling I All New Remodeling,(904) 226-7611,,No,4.8,18,"13048 Gran Bay Pkwy, Jacksonville, FL 32258, USA",ChIJCQ-lal7N5YgRn8WL5k87b3c,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Plumbers,Plumb-Pal Plumbing and Irrigation,(904) 300-2384,,No,4.8,18,"2785 Downing St, Jacksonville, FL 32205, USA",ChIJBRl8xauLVA4R6skdBS-2oKs,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,HVAC companies,Ponte Vedra Beach,(904) 816-3770,,No,4.7,15,"91 Dolphin Blvd E, Ponte Vedra Beach, FL 32082, USA",ChIJCX1bvrBJ5IgR47JR_m4UR6A,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Landscapers,Fleming Island Lawn Service,(904) 562-0466,,No,5.0,14,"County Rd 220, Fleming Island, FL 32003, USA",ChIJVb1-ypDa5YgRHILsezPFOoU,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Cleaning companies,East Coast Quality Cleaning,(904) 782-5489,,No,4.1,14,"1415 Atlantic Blvd Ste B, Neptune Beach, FL 32266, USA",ChIJg4KkeNBJ5IgR44Dc6D2oYpw,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Accountants,"T.N. HODSDON, INC.",(904) 725-3677,,No,5.0,13,"644 Cesery Blvd # 280, Jacksonville, FL 32211, USA",ChIJ0zlFi_C15YgRaBWephcpLMA,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Cleaning companies,Solana Cleaners,(904) 473-5373,,No,4.3,12,"234 Solana Rd, Ponte Vedra Beach, FL 32082, USA",ChIJr6HUzhI35IgRfwhS6XeW8Gg,no_website,,,,,False,100
Jacksonville,Riverside Jacksonville FL,Pest control,A R Best Pest Control,(904) 253-8022,,No,4.5,11,"2730 College St, Jacksonville, FL 32205, USA",ChIJi8f7dnL4C4gRmIgtFji0SGs,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Electricians,Spurgeon Electric Inc,(904) 225-0671,,No,4.9,11,"850489 US-17, Yulee, FL 32097, USA",ChIJz3ihSgGq5YgRfJ4_PjbCH8M,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Cleaning companies,You've Got Maids of South Jacksonville,(904) 891-0037,,No,5.0,10,"11234 San Jose Blvd #6, Jacksonville, FL 32223, USA",ChIJxxW6ItjJ5YgRcCUOmLhd_78,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Remodelers,CALA REMODELING LLC,(904) 442-4020,,No,5.0,9,"8000 Baymeadows Cir E, Jacksonville, FL 32256, USA",ChIJV0YExw7L5YgRzT9g4Crz6mQ,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Remodelers,Brad's Handyman Services LLC,(904) 466-4147,,No,3.5,8,"Covington Ln, Fleming Island, FL 32003, USA",ChIJB_t2Qnfb5YgRP2RMJ6GHhkw,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Cleaning companies,CLA Cleaning Services,(904) 881-1478,,No,4.9,8,"8283 Baymeadows Rd E, Jacksonville, FL 32256, USA",ChIJk6XMofq15YgRbqt0g4RfJNc,no_website,,,,,False,100
Jacksonville,Springfield Jacksonville FL,Electricians,"Ace Electrical Services of North Florida, Inc.",(904) 322-7138,,No,4.1,7,"3139 Walnut St, Jacksonville, FL 32206, USA",ChIJgSJyBiqx5YgRj41Wiia0Tgg,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Cleaning companies,Clean Slate Cleaning LLC,(904) 254-1273,,No,5.0,7,"1900 Copper Stone Drive Unit #D, Fleming Island, FL 32003, USA",ChIJ-yHVAMnG6kERkBADoSi5zr4,no_website,,,,,False,100
Jacksonville,Riverside Jacksonville FL,Pest control,ProCritter Control,(904) 706-0989,,No,4.2,6,"2724 Park St, Jacksonville, FL 32205, USA",ChIJmXsF2RG05YgRvTq6kmdoFsA,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Landscapers,B & L Landscape Co,(904) 262-1264,,No,3.8,6,"7748 Spaner Rd, Jacksonville, FL 32256, USA",ChIJ5afW9mvL5YgRXn5QvwkcrMg,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Landscapers,Salt Run Outdoor,(904) 907-7010,,No,3.4,5,"1103 Marsh Cove Ct, Ponte Vedra Beach, FL 32082, USA",ChIJc7px9NdJ5IgR4ssa7TV1J-A,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Roofers,Silcox Contracting,(904) 389-1516,,No,3.4,5,"4582 Lexington Ave, Jacksonville, FL 32210, USA",ChIJ81saTm-45YgR74pOU8qtE3M,no_website,,,,,False,100
Jacksonville,Riverside Jacksonville FL,Accountants,Bussell Annette T CPA,(904) 384-3464,,No,4.8,4,"767 Stockton St, Jacksonville, FL 32204, USA",ChIJb7RRlX235YgRcJ4VmBujtbI,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Remodelers,Ike the Builder LLC,(904) 239-0200,,No,5.0,4,"1411 Bellemeade Blvd, Jacksonville, FL 32211, USA",ChIJz8fP33G05YgRiahB5VAnxnc,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Roofers,Quality Roofing Jacksonville,(904) 795-8428,,No,4.0,4,"4224 St Johns Ave, Jacksonville, FL 32210, USA",ChIJ_VBf23C45YgRx6fUUmZQJvQ,no_website,,,,,False,100
Jacksonville,Mandarin Jacksonville FL,Landscapers,High Profile Landscaping,(904) 367-8873,,No,3.7,3,"2821 Mandarin Meadows Dr S, Jacksonville, FL 32223, USA",ChIJA6cYMebO5YgR4sV89YCCxlQ,no_website,,,,,False,100
Jacksonville,Ponte Vedra Beach FL,Landscapers,Action,(904) 525-8881,,No,5.0,3,"100 Lake Vista Dr, Ponte Vedra Beach, FL 32082, USA",ChIJeYBaN9FJ5IgR9BJegtmicrs,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Landscapers,Ettinger Lawn And Landscape LLC,(904) 449-3080,,No,4.7,3,"2150 Salt Myrtle Ln, Fleming Island, FL 32003, USA",ChIJSa1ZbbdpymkRVfrEQW9Ebz0,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Accountants,Hillegass Chepenik & Hood,(904) 246-0713,,No,5.0,3,"427 3rd St N, Jacksonville Beach, FL 32250, USA",ChIJRSNToQdJ5IgRr2h__Do8fuY,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Plumbers,Able Plumbing Repair Services,(904) 771-7104,,No,1.0,2,"Jacksonville, FL 32210, USA",ChIJ_____2-45YgR88PCOqkjv6M,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Landscapers,Batado Landscaping,(561) 685-9622,,No,5.0,2,"1132 Hamilton St, Jacksonville, FL 32205, USA",ChIJlccYHCkDm0UR5OM2lk16Xbo,no_website,,,,,False,100
Jacksonville,Fleming Island FL,Roofers,Rookery Roofing LLC,(239) 508-6262,,No,4.5,2,"414 Old Hard Rd # 401, Fleming Island, FL 32003, USA",ChIJdXOTFK7F5YgRWehePl9rt-k,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Electricians,Master Electric,(904) 902-6073,,No,5.0,2,"8365 Dix Ellis Trail, Jacksonville, FL 32256, USA",ChIJYXh_AATL5YgRGs_FUx5Uh0k,no_website,,,,,False,100
Jacksonville,Baymeadows Jacksonville FL,Cleaning companies,Super Clean Services,(904) 780-1101,,No,5.0,2,"7901 Baymeadows Cir E, Jacksonville, FL 32256, USA",ChIJXauuArrL5YgRzd0Lt3l3Vvc,no_website,,,,,False,100
Jacksonville,Arlington Jacksonville FL,Roofers,Z Roofing Group LLC,(904) 328-7411,,No,5.0,2,"6237 Merrill Rd, Jacksonville, FL 32277, USA",ChIJAQCcKviz5YgROxQhVQ01ZT4,no_website,,,,,False,100
Jacksonville,Ortega Jacksonville FL,Pool service companies,Ortega Pool Services,(904) 384-7665,,No,5.0,2,"4154 Torino Pl, Jacksonville, FL 32244, USA",ChIJMcas6-HH5YgRR3yq9w9DDl0,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Landscapers,The coral reef,(904) 258-2884,,No,5.0,2,"111 South St, Neptune Beach, FL 32266, USA",ChIJ91PJNGJJ5IgRHKSVSssSaVo,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Accountants,"Hank Watson, CPA (Henrietta Watson, CPA)",(904) 234-8221,,No,5.0,2,"814 1st St N, Jacksonville Beach, FL 32250, USA",ChIJ52wVrNJJ5IgRYq_frOi0XGo,no_website,,,,,False,100
Jacksonville,Neptune Beach FL,Pest control,Independent Pest Management Inc,(904) 867-0344,,No,5.0,2,"1301 Penman Rd, Jacksonville Beach, FL 32250, USA",ChIJ3RIF03JJ5IgR4bZ5xrKDop8,no_website,,,,,False,100
Jacksonville,San Marco Jacksonville FL,Electricians,Thomas Electric Co,(904) 346-0012,,No,5.0,1,"1322 Naldo Ave, Jacksonville, FL 32207, USA",ChIJgyJ7ZAa35YgRav4vKgFiTx8,no_website,,,,,False,100
Jacksonville,Riverside Jacksonville FL,Pool service companies,Calm Waters Pool Services,(904) 712-1925,,No,5.0,1,"2375 St Johns Bluff Rd S #205, Jacksonville, FL 32246, USA",ChIJXyQKb9S15YgRP1mnCip_bxk,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Electricians,Stuart Jonse Electric,(904) 384-9772,,No,5.0,1,"1942 Hamilton St, Jacksonville, FL 32210, USA",ChIJ0ytPMW-45YgRozedGRq9DN8,no_website,,,,,False,100
Jacksonville,Avondale Jacksonville FL,Electricians,DeBerry Electric Co Inc,(904) 757-8424,,No,4.0,1,"13463 N Main St, Jacksonville, FL 32218, USA",ChIJW0jh6V2u5YgRvfvEu9cKS1U,no_website,,,,,False,100
